YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2014,3,MAR,2014-03-05T00:00:00Z,Cyprus,State (FIR),FTFM,218108,207793.2,200397.08000000002
2014,3,MAR,2014-03-05T00:00:00Z,Czech Republic,State (FIR),CPF,345894,344609.96,338489.5
2014,3,MAR,2014-03-05T00:00:00Z,Czech Republic,State (FIR),FTFM,382791,378419.94,368544.57
2014,3,MAR,2014-03-05T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,712495,711004.22,705858.26
2014,3,MAR,2014-03-05T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,789376,783072.6,770659.42
2014,3,MAR,2014-03-05T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,823281,820726.79,812602.56
2014,3,MAR,2014-03-05T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,897984,889027.86,874517.15
2014,3,MAR,2014-03-05T00:00:00Z,Denmark,State (FIR),CPF,242086,241775.07,239243.18
2014,3,MAR,2014-03-05T00:00:00Z,Denmark,State (FIR),FTFM,271405,268596.55,262286.19
2014,3,MAR,2014-03-05T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,14541027,14261824.81,14146936.48
2014,3,MAR,2014-03-05T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,18825492,18154863.25,17971747.44
2014,3,MAR,2014-03-05T00:00:00Z,Estonia,State (FIR),CPF,46477,46377.200000000004,45827.25
2014,3,MAR,2014-03-05T00:00:00Z,Estonia,State (FIR),FTFM,100128,99814.8,98715.23
2014,3,MAR,2014-03-05T00:00:00Z,FAB CE,FAB (FIR),CPF,1378244,1370390.8,1353192.33
2014,3,MAR,2014-03-05T00:00:00Z,FAB CE,FAB (FIR),FTFM,1554124,1530432.72,1500579.63
2014,3,MAR,2014-03-05T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,1116162,1109409.92,1094543.46
2014,3,MAR,2014-03-05T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,1268671,1249173.96,1223043.26
2014,3,MAR,2014-03-05T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,1293840,1286408.58,1269907.09
2014,3,MAR,2014-03-05T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,1466123,1443854.9100000001,1415204.6600000001
2014,3,MAR,2014-03-05T00:00:00Z,FABEC,FAB (FIR),CPF,5390533,5298125.43,5216695.47
2014,3,MAR,2014-03-05T00:00:00Z,FABEC,FAB (FIR),FTFM,6053700,5802998.22,5683225.4
2014,3,MAR,2014-03-05T00:00:00Z,Finland,State (FIR),CPF,133918,133473.45,132358.69
2014,3,MAR,2014-03-05T00:00:00Z,Finland,State (FIR),FTFM,137803,136121.36000000002,134398.39
2014,3,MAR,2014-03-05T00:00:00Z,France,State (FIR),CPF,2605417,2566269.69,2518555.29
2014,3,MAR,2014-03-05T00:00:00Z,France,State (FIR),FTFM,2868868,2756128.91,2693136.88
2014,3,MAR,2014-03-05T00:00:00Z,Georgia,State (FIR),FTFM,95655,95348.95,93677.96
2014,3,MAR,2014-03-05T00:00:00Z,Germany,State (FIR),CPF,1910465,1887896.1,1855177.6
2014,3,MAR,2014-03-05T00:00:00Z,Germany,State (FIR),FTFM,2187137,2116714.13,2056325.82
2014,3,MAR,2014-03-05T00:00:00Z,Greece,State (FIR),CPF,466852,463626.36,456940.95
2014,3,MAR,2014-03-05T00:00:00Z,Greece,State (FIR),FTFM,483865,476043.01,467128.47000000003
2014,3,MAR,2014-03-05T00:00:00Z,Hungary,State (FIR),CPF,262865,262524.04,259553.61000000002
2014,3,MAR,2014-03-05T00:00:00Z,Hungary,State (FIR),FTFM,303496,301817.68,296017.17
2014,3,MAR,2014-03-05T00:00:00Z,Ireland,State (FIR),CPF,228376,228207.76,223881.63
2014,3,MAR,2014-03-05T00:00:00Z,Ireland,State (FIR),FTFM,133126,132862.07,128120.86
2014,3,MAR,2014-03-05T00:00:00Z,Italy,State (FIR),CPF,1108152,1093856.11,1073712.82
2014,3,MAR,2014-03-05T00:00:00Z,Italy,State (FIR),FTFM,1223297,1185658.97,1155840.05
2014,3,MAR,2014-03-05T00:00:00Z,Latvia,State (FIR),CPF,42447,42389.73,42005.69
2014,3,MAR,2014-03-05T00:00:00Z,Latvia,State (FIR),FTFM,99835,99489.24,98361.66
2014,3,MAR,2014-03-05T00:00:00Z,Lithuania,State (FIR),CPF,32809,32741.33,32220.05
2014,3,MAR,2014-03-05T00:00:00Z,Lithuania,State (FIR),FTFM,77320,77294.94,75992.62
2014,3,MAR,2014-03-05T00:00:00Z,Malta,State (FIR),CPF,106204,106053.48,105285.26000000001
2014,3,MAR,2014-03-05T00:00:00Z,Malta,State (FIR),FTFM,105168,104487.02,103351.75
2014,3,MAR,2014-03-05T00:00:00Z,Moldova,State (FIR),CPF,7446,7422.46,7332.54
2014,3,MAR,2014-03-05T00:00:00Z,Moldova,State (FIR),FTFM,22428,22395.47,21842.79
2014,3,MAR,2014-03-05T00:00:00Z,Morocco,State (FIR),CPF,110089,109988.07,108372.38
2014,3,MAR,2014-03-05T00:00:00Z,Morocco,State (FIR),FTFM,413972,410306.76,404431.7
2014,3,MAR,2014-03-05T00:00:00Z,NEFAB,FAB (FIR),CPF,562005,558235.98,552860.33
2014,3,MAR,2014-03-05T00:00:00Z,NEFAB,FAB (FIR),FTFM,712583,703426.53,694607.73
2014,3,MAR,2014-03-05T00:00:00Z,Netherlands,State (FIR),CPF,394211,391111.06,382251.08
2014,3,MAR,2014-03-05T00:00:00Z,Netherlands,State (FIR),FTFM,432808,425072.57,410783.67
2014,3,MAR,2014-03-05T00:00:00Z,North Macedonia,State (FIR),CPF,11849,11840.24,11438.380000000001
2014,3,MAR,2014-03-05T00:00:00Z,North Macedonia,State (FIR),FTFM,18317,18147.38,16516.82
2014,3,MAR,2014-03-05T00:00:00Z,Norway,State (FIR),CPF,339026,335932.22000000003,332532.08
2014,3,MAR,2014-03-05T00:00:00Z,Norway,State (FIR),FTFM,374682,368217.66000000003,362997.49
2014,3,MAR,2014-03-05T00:00:00Z,Poland,State (FIR),CPF,166224,165916.46,163678.93
2014,3,MAR,2014-03-05T00:00:00Z,Poland,State (FIR),FTFM,632453,625550.68,614927.41
2014,3,MAR,2014-03-05T00:00:00Z,Portugal (Continental),State (FIR),CPF,355121,354627.26,349583.38
2014,3,MAR,2014-03-05T00:00:00Z,Portugal (Continental),State (FIR),FTFM,413538,412148.39,404870.06
2014,3,MAR,2014-03-05T00:00:00Z,RP2 minus UK,Area (FIR),CPF,12562523,0,12230018.44
2014,3,MAR,2014-03-05T00:00:00Z,RP2 minus UK,Area (FIR),FTFM,14695563,0,14007634.9
2014,3,MAR,2014-03-05T00:00:00Z,Romania,State (FIR),CPF,454119,453418.45,450276.93
2014,3,MAR,2014-03-05T00:00:00Z,Romania,State (FIR),FTFM,502118,498750.05,491212.2
2014,3,MAR,2014-03-05T00:00:00Z,SES Area (RP1),Area (FIR),CPF,13621696,13361984.93,13241097.87
2014,3,MAR,2014-03-05T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,15756179,15190298.71,14997567.86
2014,3,MAR,2014-03-05T00:00:00Z,SES Area (RP2),Area (FIR),CPF,13799320,13537101.68,13416400.54
2014,3,MAR,2014-03-05T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,15953567,15382298.37,15189672.66
2014,3,MAR,2014-03-05T00:00:00Z,SW FAB,FAB (FIR),CPF,1662981,1632245.17,1607848.4500000002
2014,3,MAR,2014-03-05T00:00:00Z,SW FAB,FAB (FIR),FTFM,1906486,1859939.63,1827069.5899999999
2014,3,MAR,2014-03-05T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,187681,187335.30000000002,184849.85
2014,3,MAR,2014-03-05T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,205439,204413.82,199641.96
2014,3,MAR,2014-03-05T00:00:00Z,Slovakia,State (FIR),CPF,121445,121243.73,119317.52
2014,3,MAR,2014-03-05T00:00:00Z,Slovakia,State (FIR),FTFM,143470,142547.66,139030.64
2014,3,MAR,2014-03-05T00:00:00Z,Slovenia,State (FIR),CPF,48128,48067.05,47295.66
2014,3,MAR,2014-03-05T00:00:00Z,Slovenia,State (FIR),FTFM,54968,54668.18,53257.6
2014,3,MAR,2014-03-05T00:00:00Z,Spain,State (FIR),CPF,1310960,1285495.62,1261337
2014,3,MAR,2014-03-05T00:00:00Z,Spain,State (FIR),FTFM,1494828,1455975.8900000001,1424050.73
2014,3,MAR,2014-03-05T00:00:00Z,Spain (Canarias),State (FIR),CPF,137614,136752.19,133412.27
2014,3,MAR,2014-03-05T00:00:00Z,Spain (Canarias),State (FIR),FTFM,195038,191667.47,186798.42
2014,3,MAR,2014-03-05T00:00:00Z,Spain (Continental),State (FIR),CPF,1173346,1148743.43,1127924.73
2014,3,MAR,2014-03-05T00:00:00Z,Spain (Continental),State (FIR),FTFM,1299790,1264308.42,1237252.3
2014,3,MAR,2014-03-05T00:00:00Z,Sweden,State (FIR),CPF,581390,579394.04,573556.66
2014,3,MAR,2014-03-05T00:00:00Z,Sweden,State (FIR),FTFM,626487,621400.56,612149.51
2014,3,MAR,2014-03-05T00:00:00Z,Switzerland,State (FIR),CPF,187515,185555.21,179330.99
2014,3,MAR,2014-03-05T00:00:00Z,Switzerland,State (FIR),FTFM,210384,205591.30000000002,194876.68
2014,3,MAR,2014-03-05T00:00:00Z,UK (Continental),State (FIR),CPF,1236797,1213399.87,1186382.1
2014,3,MAR,2014-03-05T00:00:00Z,UK (Continental),State (FIR),FTFM,1258004,1217420.16,1182037.76
2014,3,MAR,2014-03-05T00:00:00Z,UK-Ireland FAB,FAB (FIR),CPF,1464366,1435602.08,1409458.15
2014,3,MAR,2014-03-05T00:00:00Z,UK-Ireland FAB,FAB (FIR),FTFM,1391130,1344096.94,1310158.63
2014,3,MAR,2014-03-05T00:00:00Z,Ukraine,State (FIR),CPF,239359,237868.44,236511.71
2014,3,MAR,2014-03-05T00:00:00Z,Ukraine,State (FIR),FTFM,566568,561105.9400000001,555069.31
2014,3,MAR,2014-03-06T00:00:00Z,Albania,State (FIR),CPF,51112,51056.630000000005,50299.630000000005
2014,3,MAR,2014-03-06T00:00:00Z,Albania,State (FIR),FTFM,57776,57604.98,55512.89
2014,3,MAR,2014-03-06T00:00:00Z,Armenia,State (FIR),FTFM,20239,19974.920000000002,19546.59
2014,3,MAR,2014-03-06T00:00:00Z,Austria,State (FIR),CPF,341555,339713.79,333502.55
2014,3,MAR,2014-03-06T00:00:00Z,Austria,State (FIR),FTFM,381692,375527.44,363846.67
2014,3,MAR,2014-03-06T00:00:00Z,BLUE MED FAB,FAB (FIR),CPF,1752523,1731901.3900000001,1707923.67
2014,3,MAR,2014-03-06T00:00:00Z,BLUE MED FAB,FAB (FIR),FTFM,2123949,2063171.46,2021403.81
2014,3,MAR,2014-03-06T00:00:00Z,Baltic FAB,FAB (FIR),CPF,214670,213830.08000000002,210912.77000000002
2014,3,MAR,2014-03-06T00:00:00Z,Baltic FAB,FAB (FIR),FTFM,717229,709572.43,698247.01
2014,3,MAR,2014-03-06T00:00:00Z,Belgium,State (FIR),CPF,325753,323532.68,312337.71
2014,3,MAR,2014-03-06T00:00:00Z,Belgium,State (FIR),FTFM,383763,374665.25,354392.37
2014,3,MAR,2014-03-06T00:00:00Z,Bosnia and Herzegovina,State (FIR),CPF,94587,94469.18000000001,93350.97
2014,3,MAR,2014-03-06T00:00:00Z,Bosnia and Herzegovina,State (FIR),FTFM,93035,92383.87,90296.51
2014,3,MAR,2014-03-06T00:00:00Z,Bulgaria,State (FIR),CPF,274521,274273.01,271900.92
2014,3,MAR,2014-03-06T00:00:00Z,Bulgaria,State (FIR),FTFM,298417,297942.82,290926.51
2014,3,MAR,2014-03-06T00:00:00Z,Croatia,State (FIR),CPF,183400,183147.27,181235.31
2014,3,MAR,2014-03-06T00:00:00Z,Croatia,State (FIR),FTFM,212360,210381.54,207147.63
2014,3,MAR,2014-03-06T00:00:00Z,Cyprus,State (FIR),CPF,20374,20373.41,20040.95
2014,3,MAR,2014-03-06T00:00:00Z,Cyprus,State (FIR),FTFM,241163,230569.45,223673.76
2014,3,MAR,2014-03-06T00:00:00Z,Czech Republic,State (FIR),CPF,339069,337824.10000000003,332061.66000000003
2014,3,MAR,2014-03-06T00:00:00Z,Czech Republic,State (FIR),FTFM,376356,371981.83,362091.66000000003
2014,3,MAR,2014-03-06T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,715355,713564.51,709417.27
2014,3,MAR,2014-03-06T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,791009,785151.7000000001,773897.93
2014,3,MAR,2014-03-06T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,806964,801810.25,793932.96
2014,3,MAR,2014-03-06T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,894597,885484.42,870888.0700000001
2014,3,MAR,2014-03-06T00:00:00Z,Denmark,State (FIR),CPF,244601,244212.14,241783.59
2014,3,MAR,2014-03-06T00:00:00Z,Denmark,State (FIR),FTFM,278677,275899.77,269553.55
2014,3,MAR,2014-03-06T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,14696257,14413815.86,14294342.79
2014,3,MAR,2014-03-06T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,19371402,18687918.1,18503865.36
2014,3,MAR,2014-03-06T00:00:00Z,Estonia,State (FIR),CPF,48830,48780.78,47995.17
2014,3,MAR,2014-03-06T00:00:00Z,Estonia,State (FIR),FTFM,102784,102603.45,101268.82
2014,3,MAR,2014-03-06T00:00:00Z,FAB CE,FAB (FIR),CPF,1405936,1397564.99,1381245.63
2014,3,MAR,2014-03-06T00:00:00Z,FAB CE,FAB (FIR),FTFM,1555411,1531073.19,1501463.27
2014,3,MAR,2014-03-06T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,1128054,1120828.64,1106764.95
2014,3,MAR,2014-03-06T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,1250016,1230063.33,1204019.13
2014,3,MAR,2014-03-06T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,1311454,1303529,1288000.26
2014,3,MAR,2014-03-06T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,1462376,1439639.87,1411166.76
2014,3,MAR,2014-03-06T00:00:00Z,FABEC,FAB (FIR),CPF,5199572,5111451.18,5028037.82
2014,3,MAR,2014-03-06T00:00:00Z,FABEC,FAB (FIR),FTFM,6184240,5927294.2,5804672.91
2014,3,MAR,2014-03-06T00:00:00Z,Finland,State (FIR),CPF,140848,140495.97,139649.69
2014,3,MAR,2014-03-06T00:00:00Z,Finland,State (FIR),FTFM,144148,142692.88,141098.16
2014,3,MAR,2014-03-06T00:00:00Z,France,State (FIR),CPF,2371661,2337008.07,2291202.63
2014,3,MAR,2014-03-06T00:00:00Z,France,State (FIR),FTFM,2957989,2842327.63,2777850.09
2014,3,MAR,2014-03-06T00:00:00Z,Georgia,State (FIR),FTFM,98957,98550.61,96597.05
2014,3,MAR,2014-03-06T00:00:00Z,Germany,State (FIR),CPF,1918535,1896156.72,1862863.96
2014,3,MAR,2014-03-06T00:00:00Z,Germany,State (FIR),FTFM,2194917,2123886.87,2064823.56
2014,3,MAR,2014-03-06T00:00:00Z,Greece,State (FIR),CPF,515806,513138.35000000003,507645.97000000003
2014,3,MAR,2014-03-06T00:00:00Z,Greece,State (FIR),FTFM,546608,538922.52,530949.37
2014,3,MAR,2014-03-06T00:00:00Z,Hungary,State (FIR),CPF,265627,265212.65,262261.15
2014,3,MAR,2014-03-06T00:00:00Z,Hungary,State (FIR),FTFM,297991,296058.33,290057.91000000003
2014,3,MAR,2014-03-06T00:00:00Z,Ireland,State (FIR),CPF,226009,225833.08000000002,221951.81
2014,3,MAR,2014-03-06T00:00:00Z,Ireland,State (FIR),FTFM,149387,149098.46,144410.99
2014,3,MAR,2014-03-06T00:00:00Z,Italy,State (FIR),CPF,1121996,1107281.14,1086726.75
2014,3,MAR,2014-03-06T00:00:00Z,Italy,State (FIR),FTFM,1235764,1197951.94,1167857.8
2014,3,MAR,2014-03-06T00:00:00Z,Latvia,State (FIR),CPF,58320,58233.1,57615.92
2014,3,MAR,2014-03-06T00:00:00Z,Latvia,State (FIR),FTFM,113976,113489.97,112042.11
2014,3,MAR,2014-03-06T00:00:00Z,Lithuania,State (FIR),CPF,35917,35827.61,35253.33
2014,3,MAR,2014-03-06T00:00:00Z,Lithuania,State (FIR),FTFM,75782,75738.28,74315.98
2014,3,MAR,2014-03-06T00:00:00Z,Malta,State (FIR),CPF,90972,90860.43000000001,90178.74
2014,3,MAR,2014-03-06T00:00:00Z,Malta,State (FIR),FTFM,93988,93640.5,92614.34
2014,3,MAR,2014-03-06T00:00:00Z,Moldova,State (FIR),CPF,7043,7039.63,6993.2
2014,3,MAR,2014-03-06T00:00:00Z,Moldova,State (FIR),FTFM,20585,20556.55,20124.510000000002
2014,3,MAR,2014-03-06T00:00:00Z,Morocco,State (FIR),CPF,108885,108758.66,107201.05
2014,3,MAR,2014-03-06T00:00:00Z,Morocco,State (FIR),FTFM,422947,418993.76,413003.54000000004
2014,3,MAR,2014-03-06T00:00:00Z,NEFAB,FAB (FIR),CPF,607270,596319.75,590542.48
2014,3,MAR,2014-03-06T00:00:00Z,NEFAB,FAB (FIR),FTFM,743760,734460.1,725660.59
2014,3,MAR,2014-03-06T00:00:00Z,Netherlands,State (FIR),CPF,391114,387737.97000000003,378239.95
2014,3,MAR,2014-03-06T00:00:00Z,Netherlands,State (FIR),FTFM,432095,424042.91000000003,408745.98
2014,3,MAR,2014-03-06T00:00:00Z,North Macedonia,State (FIR),CPF,15707,15681.54,15197.37
2014,3,MAR,2014-03-06T00:00:00Z,North Macedonia,State (FIR),FTFM,22300,22117.43,20351.55
2014,3,MAR,2014-03-06T00:00:00Z,Norway,State (FIR),CPF,359409,349044.68,345418.32
2014,3,MAR,2014-03-06T00:00:00Z,Norway,State (FIR),FTFM,382987,376167.98,371386.45
2014,3,MAR,2014-03-06T00:00:00Z,Poland,State (FIR),CPF,178753,178037.94,175659.43
2014,3,MAR,2014-03-06T00:00:00Z,Poland,State (FIR),FTFM,641803,634855,624286.83
2014,3,MAR,2014-03-06T00:00:00Z,Portugal (Continental),State (FIR),CPF,383545,381448.14,376020.71
2014,3,MAR,2014-03-06T00:00:00Z,Portugal (Continental),State (FIR),FTFM,451614,449925.74,442273.75
2014,3,MAR,2014-03-06T00:00:00Z,RP2 minus UK,Area (FIR),CPF,12565252,0,12227077.1
2014,3,MAR,2014-03-06T00:00:00Z,RP2 minus UK,Area (FIR),FTFM,15060390,0,14366480.21
2014,3,MAR,2014-03-06T00:00:00Z,Romania,State (FIR),CPF,440818,440206.86,437506.95
2014,3,MAR,2014-03-06T00:00:00Z,Romania,State (FIR),FTFM,491048,487949.56,481483.14
2014,3,MAR,2014-03-06T00:00:00Z,SES Area (RP1),Area (FIR),CPF,13720820,13457255.95,13331911.39
2014,3,MAR,2014-03-06T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,16206024,15629485.65,15435390.36
2014,3,MAR,2014-03-06T00:00:00Z,SES Area (RP2),Area (FIR),CPF,13903886,13637790.95,13512851.06
2014,3,MAR,2014-03-06T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,16418242,15836117.74,15642417.39
2014,3,MAR,2014-03-06T00:00:00Z,SW FAB,FAB (FIR),CPF,1713941,1682497.15,1659274.1600000001
2014,3,MAR,2014-03-06T00:00:00Z,SW FAB,FAB (FIR),FTFM,1990348,1945371.3399999999,1912947.8900000001
2014,3,MAR,2014-03-06T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,205533,205206.37,202705.69
2014,3,MAR,2014-03-06T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,224104,223082.01,218684.48
2014,3,MAR,2014-03-06T00:00:00Z,Slovakia,State (FIR),CPF,128869,128668.06,126745.98
2014,3,MAR,2014-03-06T00:00:00Z,Slovakia,State (FIR),FTFM,137893,136870.85,133468.97
2014,3,MAR,2014-03-06T00:00:00Z,Slovenia,State (FIR),CPF,51549,51481.01,50846.24
2014,3,MAR,2014-03-06T00:00:00Z,Slovenia,State (FIR),FTFM,56639,56412.53,55107.55
2014,3,MAR,2014-03-06T00:00:00Z,Spain,State (FIR),CPF,1327747,1303211.58,1280610.6099999999
2014,3,MAR,2014-03-06T00:00:00Z,Spain,State (FIR),FTFM,1538300,1501012.73,1470246.85
2014,3,MAR,2014-03-06T00:00:00Z,Spain (Canarias),State (FIR),CPF,126015,125074.81,122333.5
2014,3,MAR,2014-03-06T00:00:00Z,Spain (Canarias),State (FIR),FTFM,182822,179256.7,174736.95
2014,3,MAR,2014-03-06T00:00:00Z,Spain (Continental),State (FIR),CPF,1201732,1178136.76,1158277.1
2014,3,MAR,2014-03-06T00:00:00Z,Spain (Continental),State (FIR),FTFM,1355478,1321756.03,1295509.8900000001
2014,3,MAR,2014-03-06T00:00:00Z,Sweden,State (FIR),CPF,562178,557622.65,551961.38
2014,3,MAR,2014-03-06T00:00:00Z,Sweden,State (FIR),FTFM,615482,610360.55,600949.91
2014,3,MAR,2014-03-06T00:00:00Z,Switzerland,State (FIR),CPF,190004,187907.13,180939.43
2014,3,MAR,2014-03-06T00:00:00Z,Switzerland,State (FIR),FTFM,214340,209250.76,197771.37
2014,3,MAR,2014-03-06T00:00:00Z,UK (Continental),State (FIR),CPF,1338634,1313588.76,1285773.96
2014,3,MAR,2014-03-06T00:00:00Z,UK (Continental),State (FIR),FTFM,1357852,1313666.1,1275937.18
2014,3,MAR,2014-03-06T00:00:00Z,UK-Ireland FAB,FAB (FIR),CPF,1565112,1535190.5,1508190.32
2014,3,MAR,2014-03-06T00:00:00Z,UK-Ireland FAB,FAB (FIR),FTFM,1507239,1456296.83,1420348.18
2014,3,MAR,2014-03-06T00:00:00Z,Ukraine,State (FIR),CPF,240873,239927.14,238373.56
2014,3,MAR,2014-03-06T00:00:00Z,Ukraine,State (FIR),FTFM,563753,558581.34,552157.46
2014,3,MAR,2014-03-07T00:00:00Z,Albania,State (FIR),CPF,44574,44527.840000000004,43871.89
2014,3,MAR,2014-03-07T00:00:00Z,Albania,State (FIR),FTFM,48318,48179.69,45997.61
2014,3,MAR,2014-03-07T00:00:00Z,Armenia,State (FIR),FTFM,23027,22757.72,22309.54
2014,3,MAR,2014-03-07T00:00:00Z,Austria,State (FIR),CPF,362031,360268.15,353544.65
2014,3,MAR,2014-03-07T00:00:00Z,Austria,State (FIR),FTFM,397863,391051.16000000003,378759.74
2014,3,MAR,2014-03-07T00:00:00Z,BLUE MED FAB,FAB (FIR),CPF,1721001,1701010.33,1677306.3599999999
2014,3,MAR,2014-03-07T00:00:00Z,BLUE MED FAB,FAB (FIR),FTFM,2029410,1970838.1600000001,1930612.4500000002
2014,3,MAR,2014-03-07T00:00:00Z,Baltic FAB,FAB (FIR),CPF,226395,225991.21,222987.68
2014,3,MAR,2014-03-07T00:00:00Z,Baltic FAB,FAB (FIR),FTFM,748900,740955.71,729315.39
2014,3,MAR,2014-03-07T00:00:00Z,Belgium,State (FIR),CPF,340897,338699.83,327556.45
2014,3,MAR,2014-03-07T00:00:00Z,Belgium,State (FIR),FTFM,395927,386635.02,366024.24
2014,3,MAR,2014-03-07T00:00:00Z,Bosnia and Herzegovina,State (FIR),CPF,90115,90049.83,88970.76
2014,3,MAR,2014-03-07T00:00:00Z,Bosnia and Herzegovina,State (FIR),FTFM,92077,91484.01,89358.89
2014,3,MAR,2014-03-07T00:00:00Z,Bulgaria,State (FIR),CPF,261285,261045.77000000002,258819.54
2014,3,MAR,2014-03-07T00:00:00Z,Bulgaria,State (FIR),FTFM,284381,283833.72000000003,277440.52
2014,3,MAR,2014-03-07T00:00:00Z,Croatia,State (FIR),CPF,197415,197078.04,194875.43
2014,3,MAR,2014-03-07T00:00:00Z,Croatia,State (FIR),FTFM,216936,214609.6,210975.51
2014,3,MAR,2014-03-07T00:00:00Z,Cyprus,State (FIR),CPF,18488,18443.260000000002,18158.43
2014,3,MAR,2014-03-07T00:00:00Z,Cyprus,State (FIR),FTFM,203153,194409.31,189090.51
2014,3,MAR,2014-03-07T00:00:00Z,Czech Republic,State (FIR),CPF,372681,371444.32,365260.77
2014,3,MAR,2014-03-07T00:00:00Z,Czech Republic,State (FIR),FTFM,403195,398611.43,388104.71
2014,3,MAR,2014-03-07T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,725468,723767.15,719508.41
2014,3,MAR,2014-03-07T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,787910,781753.41,771147.92
2014,3,MAR,2014-03-07T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,835954,833304.09,826435.5800000001
2014,3,MAR,2014-03-07T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,935624,926614.86,911528.49
2014,3,MAR,2014-03-07T00:00:00Z,Denmark,State (FIR),CPF,253665,253347.48,251082.2
2014,3,MAR,2014-03-07T00:00:00Z,Denmark,State (FIR),FTFM,296777,294037.68,287215.62
2014,3,MAR,2014-03-07T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,15658117,15383749.19,15258281.91
2014,3,MAR,2014-03-07T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,20385774,19681391.87,19487852.35
2014,3,MAR,2014-03-07T00:00:00Z,Estonia,State (FIR),CPF,52837,52764.49,52053.94
2014,3,MAR,2014-03-07T00:00:00Z,Estonia,State (FIR),FTFM,112347,112096.35,110844.05
2014,3,MAR,2014-03-07T00:00:00Z,FAB CE,FAB (FIR),CPF,1497119,1488189.06,1470501.71
2014,3,MAR,2014-03-07T00:00:00Z,FAB CE,FAB (FIR),FTFM,1627381,1601530.96,1570213.21
2014,3,MAR,2014-03-07T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,1208418,1200817.56,1185492.55
2014,3,MAR,2014-03-07T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,1318368,1297303.28,1269878.82
2014,3,MAR,2014-03-07T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,1405833,1397331.6400000001,1380367.99
2014,3,MAR,2014-03-07T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,1535304,1510902,1480854.32
2014,3,MAR,2014-03-07T00:00:00Z,FABEC,FAB (FIR),CPF,5781601,5689290.41,5602470.68
2014,3,MAR,2014-03-07T00:00:00Z,FABEC,FAB (FIR),FTFM,6703809,6430716.15,6303344.57
2014,3,MAR,2014-03-07T00:00:00Z,Finland,State (FIR),CPF,133240,132205.61000000002,131285.04
2014,3,MAR,2014-03-07T00:00:00Z,Finland,State (FIR),FTFM,138419,137185.53,135461.78
2014,3,MAR,2014-03-07T00:00:00Z,France,State (FIR),CPF,2811541,2772450.9699999997,2720173
2014,3,MAR,2014-03-07T00:00:00Z,France,State (FIR),FTFM,3315293,3188071.35,3117821.45
2014,3,MAR,2014-03-07T00:00:00Z,Georgia,State (FIR),FTFM,104194,103631.73,101542.19
2014,3,MAR,2014-03-07T00:00:00Z,Germany,State (FIR),CPF,1999236,1979454.21,1946706.3
2014,3,MAR,2014-03-07T00:00:00Z,Germany,State (FIR),FTFM,2295865,2224412.92,2164185.47
2014,3,MAR,2014-03-07T00:00:00Z,Greece,State (FIR),CPF,452160,449739.86,444865.19
2014,3,MAR,2014-03-07T00:00:00Z,Greece,State (FIR),FTFM,467182,459775.44,452196.46
2014,3,MAR,2014-03-07T00:00:00Z,Hungary,State (FIR),CPF,274732,274307.6,271109.81
