MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
6,JUN,2015-06-19T00:00:00Z,Cyprus,State (FIR),FTFM,292403,276472.09,264776.55
6,JUN,2015-06-19T00:00:00Z,Czech Republic,State (FIR),CPF,514180,512208.25,502430.41000000003
6,JUN,2015-06-19T00:00:00Z,Czech Republic,State (FIR),FTFM,522852,517749.75,503166.03
6,JUN,2015-06-19T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,1466347,1460031.42,1447020.29
6,JUN,2015-06-19T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,1471888,1458395.71,1427493.94
6,JUN,2015-06-19T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,863559,859973.73,852752.8300000001
6,JUN,2015-06-19T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,884133,875583.73,861437.6
6,JUN,2015-06-19T00:00:00Z,Denmark,State (FIR),CPF,312793,312215.43,309149.91000000003
6,JUN,2015-06-19T00:00:00Z,Denmark,State (FIR),FTFM,330909,327985.13,320734.86
6,JUN,2015-06-19T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,25109288,24601172.64,24419388.8
6,JUN,2015-06-19T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,28140739,27096308.78,26831561.9
6,JUN,2015-06-19T00:00:00Z,Estonia,State (FIR),CPF,79628,79446.7,78428.77
6,JUN,2015-06-19T00:00:00Z,Estonia,State (FIR),FTFM,139484,139013.09,136820.88
6,JUN,2015-06-19T00:00:00Z,FAB CE,FAB (FIR),CPF,2643143,2626290.43,2594001.15
6,JUN,2015-06-19T00:00:00Z,FAB CE,FAB (FIR),FTFM,2676033,2639633.9,2587634.9699999997
6,JUN,2015-06-19T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,2019990,2006716.79,1979560.24
6,JUN,2015-06-19T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,2043653,2015621.49,1970730.3900000001
6,JUN,2015-06-19T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,2445183,2429954.68,2398653.91
6,JUN,2015-06-19T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,2475167,2441896.94,2391482.86
6,JUN,2015-06-19T00:00:00Z,FABEC,FAB (FIR),CPF,8774959,8620997.14,8487765.01
6,JUN,2015-06-19T00:00:00Z,FABEC,FAB (FIR),FTFM,8982277,8631602.54,8456054.44
6,JUN,2015-06-19T00:00:00Z,Finland,State (FIR),CPF,117151,116826.3,116216.96
6,JUN,2015-06-19T00:00:00Z,Finland,State (FIR),FTFM,112703,112072.62,111106.65000000001
6,JUN,2015-06-19T00:00:00Z,France,State (FIR),CPF,4624674,4545494.03,4462937.34
6,JUN,2015-06-19T00:00:00Z,France,State (FIR),FTFM,4715350,4541522.88,4441239.09
6,JUN,2015-06-19T00:00:00Z,Georgia,State (FIR),FTFM,111038,110548.94,107244.75
6,JUN,2015-06-19T00:00:00Z,Germany,State (FIR),CPF,2832472,2804734.64,2756059.41
6,JUN,2015-06-19T00:00:00Z,Germany,State (FIR),FTFM,2886804,2799675.35,2721972.5
6,JUN,2015-06-19T00:00:00Z,Greece,State (FIR),CPF,1030247,1021833.55,1007092.14
6,JUN,2015-06-19T00:00:00Z,Greece,State (FIR),FTFM,1041356,1019521.77,997522.72
6,JUN,2015-06-19T00:00:00Z,Hungary,State (FIR),CPF,551506,550571.17,543590.78
6,JUN,2015-06-19T00:00:00Z,Hungary,State (FIR),FTFM,559308,557640.53,543864.41
6,JUN,2015-06-19T00:00:00Z,Ireland,State (FIR),CPF,423832,423264.52,418498.57
6,JUN,2015-06-19T00:00:00Z,Ireland,State (FIR),FTFM,264542,263772.98,258061.29
6,JUN,2015-06-19T00:00:00Z,Italy,State (FIR),CPF,1983848,1950587.04,1913397.4
6,JUN,2015-06-19T00:00:00Z,Italy,State (FIR),FTFM,2014980,1955257.6800000002,1909189.1099999999
6,JUN,2015-06-19T00:00:00Z,Latvia,State (FIR),CPF,119910,119675.18000000001,118147.12
6,JUN,2015-06-19T00:00:00Z,Latvia,State (FIR),FTFM,156259,155654.21,153234.12
6,JUN,2015-06-19T00:00:00Z,Lithuania,State (FIR),CPF,119774,119620.51000000001,117246.32
6,JUN,2015-06-19T00:00:00Z,Lithuania,State (FIR),FTFM,118252,118172.43000000001,115319.19
6,JUN,2015-06-19T00:00:00Z,Malta,State (FIR),CPF,115621,115466.05,114749.90000000001
6,JUN,2015-06-19T00:00:00Z,Malta,State (FIR),FTFM,112434,111869.16,109876.51000000001
6,JUN,2015-06-19T00:00:00Z,Moldova,State (FIR),CPF,15216,15194.27,14972.84
6,JUN,2015-06-19T00:00:00Z,Moldova,State (FIR),FTFM,16640,16609,16229.800000000001
6,JUN,2015-06-19T00:00:00Z,Morocco,State (FIR),CPF,128007,127889.68000000001,126270.01000000001
6,JUN,2015-06-19T00:00:00Z,Morocco,State (FIR),FTFM,468333,462794.3,457231.12
6,JUN,2015-06-19T00:00:00Z,NEFAB,FAB (FIR),CPF,753098,747446.49,741353.6
6,JUN,2015-06-19T00:00:00Z,NEFAB,FAB (FIR),FTFM,826937,819294.7000000001,809433.5
6,JUN,2015-06-19T00:00:00Z,Netherlands,State (FIR),CPF,516858,513463.69,501761.43
6,JUN,2015-06-19T00:00:00Z,Netherlands,State (FIR),FTFM,534169,524516.58,505602.35000000003
6,JUN,2015-06-19T00:00:00Z,North Macedonia,State (FIR),CPF,66210,66126.01,64871.340000000004
6,JUN,2015-06-19T00:00:00Z,North Macedonia,State (FIR),FTFM,77037,76830.55,72902.17
6,JUN,2015-06-19T00:00:00Z,Norway,State (FIR),CPF,436006,431297.45,428157.37
6,JUN,2015-06-19T00:00:00Z,Norway,State (FIR),FTFM,417881,412607.47000000003,407681.92
6,JUN,2015-06-19T00:00:00Z,Poland,State (FIR),CPF,877722,874871.3300000001,863334.17
6,JUN,2015-06-19T00:00:00Z,Poland,State (FIR),FTFM,880940,870066.1,851239.05
6,JUN,2015-06-19T00:00:00Z,Portugal (Continental),State (FIR),CPF,516963,515879.3,508330.43
6,JUN,2015-06-19T00:00:00Z,Portugal (Continental),State (FIR),FTFM,547128,544630.26,535167.66
6,JUN,2015-06-19T00:00:00Z,Romania,State (FIR),CPF,861536,859457.49,851095.47
6,JUN,2015-06-19T00:00:00Z,Romania,State (FIR),FTFM,859154,853462.25,834154.65
6,JUN,2015-06-19T00:00:00Z,SES Area (RP1),Area (FIR),CPF,23134562,22675817.67,22477684.21
6,JUN,2015-06-19T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,23496675,22662698.91,22370238.72
6,JUN,2015-06-19T00:00:00Z,SES Area (RP2),Area (FIR),CPF,23554279,23088579.61,22891407.82
6,JUN,2015-06-19T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,23925889,23080491.67,22788810.83
6,JUN,2015-06-19T00:00:00Z,SW FAB,FAB (FIR),CPF,2692015,2643759.01,2599377.83
6,JUN,2015-06-19T00:00:00Z,SW FAB,FAB (FIR),FTFM,2771286,2709613.73,2658038.18
6,JUN,2015-06-19T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,505969,505043.87,498551.16000000003
6,JUN,2015-06-19T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,510702,508752.88,499294.88
6,JUN,2015-06-19T00:00:00Z,Slovakia,State (FIR),CPF,225936,225361.49,221074.78
6,JUN,2015-06-19T00:00:00Z,Slovakia,State (FIR),FTFM,222816,221575.07,213972.86000000002
6,JUN,2015-06-19T00:00:00Z,Slovenia,State (FIR),CPF,109909,109717.8,107895.44
6,JUN,2015-06-19T00:00:00Z,Slovenia,State (FIR),FTFM,114727,114325.31,111401.08
6,JUN,2015-06-19T00:00:00Z,Spain,State (FIR),CPF,2175715,2134059.4,2091689.64
6,JUN,2015-06-19T00:00:00Z,Spain,State (FIR),FTFM,2227431,2174785.74,2126082.71
6,JUN,2015-06-19T00:00:00Z,Spain (Canarias),State (FIR),CPF,155904,154651.97,151351.83000000002
6,JUN,2015-06-19T00:00:00Z,Spain (Canarias),State (FIR),FTFM,206484,201544.33000000002,196600.28
6,JUN,2015-06-19T00:00:00Z,Spain (Continental),State (FIR),CPF,2019811,1979407.44,1940337.81
6,JUN,2015-06-19T00:00:00Z,Spain (Continental),State (FIR),FTFM,2020947,1973241.4100000001,1929482.4300000002
6,JUN,2015-06-19T00:00:00Z,Sweden,State (FIR),CPF,550901,548394.8200000001,543737.31
6,JUN,2015-06-19T00:00:00Z,Sweden,State (FIR),FTFM,553353,548740.31,540831.43
6,JUN,2015-06-19T00:00:00Z,Switzerland,State (FIR),CPF,319214,314213.4,303659.87
6,JUN,2015-06-19T00:00:00Z,Switzerland,State (FIR),FTFM,324631,316601.76,300889.25
6,JUN,2015-06-19T00:00:00Z,Turkiye,State (FIR),CPF,154081,153446.6,150442.42
6,JUN,2015-06-19T00:00:00Z,Turkiye,State (FIR),FTFM,2398903,2330561.17,2282420.13
6,JUN,2015-06-19T00:00:00Z,UK (Continental),State (FIR),CPF,1979723,1943861.3,1902370.62
6,JUN,2015-06-19T00:00:00Z,UK (Continental),State (FIR),FTFM,1791697,1732362.25,1680869.5899999999
6,JUN,2015-06-19T00:00:00Z,UK-Ireland FAB,FAB (FIR),CPF,2404184,2362772,2321475.77
6,JUN,2015-06-19T00:00:00Z,UK-Ireland FAB,FAB (FIR),FTFM,2055928,1988814.1600000001,1938627.85
6,JUN,2015-06-20T00:00:00Z,Albania,State (FIR),CPF,128036,127653.05,125022.6
6,JUN,2015-06-20T00:00:00Z,Albania,State (FIR),FTFM,136320,135834.04,129995.54000000001
6,JUN,2015-06-20T00:00:00Z,Armenia,State (FIR),FTFM,12713,12638.08,12229.6
6,JUN,2015-06-20T00:00:00Z,Austria,State (FIR),CPF,681525,678997.03,665559.27
6,JUN,2015-06-20T00:00:00Z,Austria,State (FIR),FTFM,687268,680353.34,659295.29
6,JUN,2015-06-20T00:00:00Z,BLUE MED FAB,FAB (FIR),CPF,3502586,3458833.22,3409032.49
6,JUN,2015-06-20T00:00:00Z,BLUE MED FAB,FAB (FIR),FTFM,3780833,3677389.7,3599973.13
6,JUN,2015-06-20T00:00:00Z,Baltic FAB,FAB (FIR),CPF,1057420,1054190.77,1041739.27
6,JUN,2015-06-20T00:00:00Z,Baltic FAB,FAB (FIR),FTFM,1071270,1060005.18,1039543.49
6,JUN,2015-06-20T00:00:00Z,Belgium,State (FIR),CPF,450594,447748.05,436868.63
6,JUN,2015-06-20T00:00:00Z,Belgium,State (FIR),FTFM,475721,468536.60000000003,450189.76
6,JUN,2015-06-20T00:00:00Z,Bosnia and Herzegovina,State (FIR),CPF,228540,228042.71,225154.67
6,JUN,2015-06-20T00:00:00Z,Bosnia and Herzegovina,State (FIR),FTFM,230757,229408.43,224812.87
6,JUN,2015-06-20T00:00:00Z,Bulgaria,State (FIR),CPF,697162,695874.21,686873.3
6,JUN,2015-06-20T00:00:00Z,Bulgaria,State (FIR),FTFM,702647,700987.87,679378.0700000001
6,JUN,2015-06-20T00:00:00Z,Croatia,State (FIR),CPF,483367,482259.71,475635.89
6,JUN,2015-06-20T00:00:00Z,Croatia,State (FIR),FTFM,501798,497988.19,488926.4
6,JUN,2015-06-20T00:00:00Z,Cyprus,State (FIR),CPF,25699,25585.33,24955.88
6,JUN,2015-06-20T00:00:00Z,Cyprus,State (FIR),FTFM,262127,247373.69,236053.11000000002
6,JUN,2015-06-20T00:00:00Z,Czech Republic,State (FIR),CPF,536044,534212.05,523507.56
6,JUN,2015-06-20T00:00:00Z,Czech Republic,State (FIR),FTFM,547509,542411.28,526726.21
6,JUN,2015-06-20T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,1606403,1598868.5,1583859.37
6,JUN,2015-06-20T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,1612195,1598001.9500000002,1562148.6400000001
6,JUN,2015-06-20T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,835065,831895.01,823437.98
6,JUN,2015-06-20T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,858004,851068.06,835956.27
6,JUN,2015-06-20T00:00:00Z,Denmark,State (FIR),CPF,277044,276745.57,273742.78
6,JUN,2015-06-20T00:00:00Z,Denmark,State (FIR),FTFM,293375,291566.51,285133.94
6,JUN,2015-06-20T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,25818871,25332165.95,25174282.28
6,JUN,2015-06-20T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,28998131,27988410.84,27753837.31
6,JUN,2015-06-20T00:00:00Z,Estonia,State (FIR),CPF,86259,86081.89,85106.06
6,JUN,2015-06-20T00:00:00Z,Estonia,State (FIR),FTFM,143563,143112.54,141132.99
6,JUN,2015-06-20T00:00:00Z,FAB CE,FAB (FIR),CPF,2940054,2919248.77,2881661.55
6,JUN,2015-06-20T00:00:00Z,FAB CE,FAB (FIR),FTFM,2996160,2953293.2,2894578.98
6,JUN,2015-06-20T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,2228412,2212748.74,2181112.71
6,JUN,2015-06-20T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,2264150,2231532.18,2181367.56
6,JUN,2015-06-20T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,2711776,2693040.46,2656744.77
6,JUN,2015-06-20T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,2765642,2726683.52,2669995.18
6,JUN,2015-06-20T00:00:00Z,FABEC,FAB (FIR),CPF,8547194,8415944.08,8296384.32
6,JUN,2015-06-20T00:00:00Z,FABEC,FAB (FIR),FTFM,8668684,8374280.72,8217626.93
6,JUN,2015-06-20T00:00:00Z,Finland,State (FIR),CPF,100373,100114.40000000001,99573.47
6,JUN,2015-06-20T00:00:00Z,Finland,State (FIR),FTFM,97336,96610.91,95574.42
6,JUN,2015-06-20T00:00:00Z,France,State (FIR),CPF,4714983,4641668.01,4566525.79
6,JUN,2015-06-20T00:00:00Z,France,State (FIR),FTFM,4760302,4602729.54,4511318.42
6,JUN,2015-06-20T00:00:00Z,Georgia,State (FIR),FTFM,110394,109931.03,106325.12
6,JUN,2015-06-20T00:00:00Z,Germany,State (FIR),CPF,2542771,2522333.05,2479023.56
6,JUN,2015-06-20T00:00:00Z,Germany,State (FIR),FTFM,2576901,2511766.73,2445745.5300000003
6,JUN,2015-06-20T00:00:00Z,Greece,State (FIR),CPF,1249521,1240548.95,1224513.78
6,JUN,2015-06-20T00:00:00Z,Greece,State (FIR),FTFM,1265497,1241267.36,1216028.25
6,JUN,2015-06-20T00:00:00Z,Hungary,State (FIR),CPF,625700,624638.51,615544.11
6,JUN,2015-06-20T00:00:00Z,Hungary,State (FIR),FTFM,635445,633801.66,616246.81
6,JUN,2015-06-20T00:00:00Z,Ireland,State (FIR),CPF,359253,358759.4,355248.99
6,JUN,2015-06-20T00:00:00Z,Ireland,State (FIR),FTFM,143925,143234.5,139447.93
6,JUN,2015-06-20T00:00:00Z,Italy,State (FIR),CPF,2110440,2081006.24,2043626.67
6,JUN,2015-06-20T00:00:00Z,Italy,State (FIR),FTFM,2130093,2074390.01,2028063.56
6,JUN,2015-06-20T00:00:00Z,Latvia,State (FIR),CPF,119573,119390.03,117992.93000000001
6,JUN,2015-06-20T00:00:00Z,Latvia,State (FIR),FTFM,154135,153607.75,151294.93
6,JUN,2015-06-20T00:00:00Z,Lithuania,State (FIR),CPF,121323,121169.27,119253.22
6,JUN,2015-06-20T00:00:00Z,Lithuania,State (FIR),FTFM,120491,120365.24,117736.02
6,JUN,2015-06-20T00:00:00Z,Malta,State (FIR),CPF,111013,110837.23,110048.04000000001
6,JUN,2015-06-20T00:00:00Z,Malta,State (FIR),FTFM,113160,112560.61,110353.77
6,JUN,2015-06-20T00:00:00Z,Moldova,State (FIR),CPF,22997,22949.23,22656.83
6,JUN,2015-06-20T00:00:00Z,Moldova,State (FIR),FTFM,25052,25003.440000000002,24572.4
6,JUN,2015-06-20T00:00:00Z,Morocco,State (FIR),CPF,164736,164556.24,162353.12
6,JUN,2015-06-20T00:00:00Z,Morocco,State (FIR),FTFM,582561,575080.03,567652.21
6,JUN,2015-06-20T00:00:00Z,NEFAB,FAB (FIR),CPF,601140,598009.43,593072.73
6,JUN,2015-06-20T00:00:00Z,NEFAB,FAB (FIR),FTFM,682401,676948.73,668512.46
6,JUN,2015-06-20T00:00:00Z,Netherlands,State (FIR),CPF,511641,509293.60000000003,499762.53
6,JUN,2015-06-20T00:00:00Z,Netherlands,State (FIR),FTFM,528617,520474.23000000004,505350.17
6,JUN,2015-06-20T00:00:00Z,North Macedonia,State (FIR),CPF,78526,78372.18000000001,77038.06
6,JUN,2015-06-20T00:00:00Z,North Macedonia,State (FIR),FTFM,94957,94719.86,89733.54000000001
6,JUN,2015-06-20T00:00:00Z,Norway,State (FIR),CPF,295336,293042.82,290802.19
6,JUN,2015-06-20T00:00:00Z,Norway,State (FIR),FTFM,288184,285184.16000000003,281301.75
6,JUN,2015-06-20T00:00:00Z,Poland,State (FIR),CPF,935854,933344.3200000001,922243.79
6,JUN,2015-06-20T00:00:00Z,Poland,State (FIR),FTFM,950530,940357.02,921569.99
6,JUN,2015-06-20T00:00:00Z,Portugal (Continental),State (FIR),CPF,603333,602320.4,594639.75
6,JUN,2015-06-20T00:00:00Z,Portugal (Continental),State (FIR),FTFM,625174,622682.96,612723.3200000001
6,JUN,2015-06-20T00:00:00Z,Romania,State (FIR),CPF,908935,905740.02,896685.24
6,JUN,2015-06-20T00:00:00Z,Romania,State (FIR),FTFM,908694,903104.41,881890.85
6,JUN,2015-06-20T00:00:00Z,SES Area (RP1),Area (FIR),CPF,23529557,23103786.89,22924347.41
6,JUN,2015-06-20T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,23764015,22994736.41,22721215.66
6,JUN,2015-06-20T00:00:00Z,SES Area (RP2),Area (FIR),CPF,24014049,23579309.8,23401106.34
6,JUN,2015-06-20T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,24264215,23481067.35,23208584.55
6,JUN,2015-06-20T00:00:00Z,SW FAB,FAB (FIR),CPF,2942211,2895782.84,2850180.05
6,JUN,2015-06-20T00:00:00Z,SW FAB,FAB (FIR),FTFM,3030981,2967762.49,2914520.9699999997
6,JUN,2015-06-20T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,633959,632781.72,623489.22
6,JUN,2015-06-20T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,645932,643760.36,630360.09
6,JUN,2015-06-20T00:00:00Z,Slovakia,State (FIR),CPF,252633,252051.61000000002,247296.01
6,JUN,2015-06-20T00:00:00Z,Slovakia,State (FIR),FTFM,254585,253004.56,244344.62
6,JUN,2015-06-20T00:00:00Z,Slovenia,State (FIR),CPF,129924,129615.35,126681.35
6,JUN,2015-06-20T00:00:00Z,Slovenia,State (FIR),FTFM,136832,136344.33000000002,132305.09
6,JUN,2015-06-20T00:00:00Z,Spain,State (FIR),CPF,2338616,2299123.8,2255286.24
6,JUN,2015-06-20T00:00:00Z,Spain,State (FIR),FTFM,2402478,2348979.6,2298476.83
6,JUN,2015-06-20T00:00:00Z,Spain (Canarias),State (FIR),CPF,175897,174649.11000000002,171033.9
6,JUN,2015-06-20T00:00:00Z,Spain (Canarias),State (FIR),FTFM,221916,216948.19,211643.69
6,JUN,2015-06-20T00:00:00Z,Spain (Continental),State (FIR),CPF,2162719,2124474.69,2084252.34
6,JUN,2015-06-20T00:00:00Z,Spain (Continental),State (FIR),FTFM,2180562,2132031.41,2086833.14
6,JUN,2015-06-20T00:00:00Z,Sweden,State (FIR),CPF,557610,555231.59,549283.86
6,JUN,2015-06-20T00:00:00Z,Sweden,State (FIR),FTFM,564257,560396.6900000001,550455.54
6,JUN,2015-06-20T00:00:00Z,Switzerland,State (FIR),CPF,324355,320528.84,311443.89
6,JUN,2015-06-20T00:00:00Z,Switzerland,State (FIR),FTFM,324393,317103.87,302412.62
6,JUN,2015-06-20T00:00:00Z,Turkiye,State (FIR),CPF,172623,171950.83000000002,168855.92
6,JUN,2015-06-20T00:00:00Z,Turkiye,State (FIR),FTFM,2548009,2478427.01,2425568.42
6,JUN,2015-06-20T00:00:00Z,UK (Continental),State (FIR),CPF,1836806,1809402.02,1777209.82
6,JUN,2015-06-20T00:00:00Z,UK (Continental),State (FIR),FTFM,1636821,1589030.82,1547960.08
6,JUN,2015-06-20T00:00:00Z,UK-Ireland FAB,FAB (FIR),CPF,2196598,2165328.96,2132950.36
6,JUN,2015-06-20T00:00:00Z,UK-Ireland FAB,FAB (FIR),FTFM,1781473,1728196.6800000002,1688014.96
6,JUN,2015-06-21T00:00:00Z,Albania,State (FIR),CPF,122454,122262.42,119829.36
6,JUN,2015-06-21T00:00:00Z,Albania,State (FIR),FTFM,124973,124642.67,120032.29000000001
6,JUN,2015-06-21T00:00:00Z,Armenia,State (FIR),FTFM,14068,13965.89,13509.1
6,JUN,2015-06-21T00:00:00Z,Austria,State (FIR),CPF,620138,618042.58,606573.5
6,JUN,2015-06-21T00:00:00Z,Austria,State (FIR),FTFM,627542,621424.6,602696.17
6,JUN,2015-06-21T00:00:00Z,BLUE MED FAB,FAB (FIR),CPF,3493863,3452319.58,3403966.7800000003
6,JUN,2015-06-21T00:00:00Z,BLUE MED FAB,FAB (FIR),FTFM,3849590,3739405.89,3659604.67
6,JUN,2015-06-21T00:00:00Z,Baltic FAB,FAB (FIR),CPF,997388,994436.9,983175
6,JUN,2015-06-21T00:00:00Z,Baltic FAB,FAB (FIR),FTFM,1006193,995651.62,977618.79
6,JUN,2015-06-21T00:00:00Z,Belgium,State (FIR),CPF,457404,454335.44,442729.17
6,JUN,2015-06-21T00:00:00Z,Belgium,State (FIR),FTFM,490170,482909.48,463014.33
6,JUN,2015-06-21T00:00:00Z,Bosnia and Herzegovina,State (FIR),CPF,226958,226492.63,223944.43
6,JUN,2015-06-21T00:00:00Z,Bosnia and Herzegovina,State (FIR),FTFM,228012,226893.19,223234.33000000002
6,JUN,2015-06-21T00:00:00Z,Bulgaria,State (FIR),CPF,673288,671286.38,662539.64
6,JUN,2015-06-21T00:00:00Z,Bulgaria,State (FIR),FTFM,677663,676187.9,656063.67
6,JUN,2015-06-21T00:00:00Z,Croatia,State (FIR),CPF,473467,472729.91000000003,466852.53
6,JUN,2015-06-21T00:00:00Z,Croatia,State (FIR),FTFM,481862,478796.84,471000.15
6,JUN,2015-06-21T00:00:00Z,Cyprus,State (FIR),CPF,30011,29889.600000000002,29284.08
6,JUN,2015-06-21T00:00:00Z,Cyprus,State (FIR),FTFM,348274,328209.2,313017.86
6,JUN,2015-06-21T00:00:00Z,Czech Republic,State (FIR),CPF,535754,533998.9400000001,523627.31
6,JUN,2015-06-21T00:00:00Z,Czech Republic,State (FIR),FTFM,539168,534330.83,519406.92
6,JUN,2015-06-21T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,1578205,1571672.75,1557010.6
6,JUN,2015-06-21T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,1576429,1562803.3599999999,1528170.97
6,JUN,2015-06-21T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,936127,933395.12,925684.87
6,JUN,2015-06-21T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,957583,949733.54,934927.6
6,JUN,2015-06-21T00:00:00Z,Denmark,State (FIR),CPF,301372,300919.94,298241.31
6,JUN,2015-06-21T00:00:00Z,Denmark,State (FIR),FTFM,319017,316887.99,310751.88
6,JUN,2015-06-21T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,25458577,24983302.11,24824163.93
6,JUN,2015-06-21T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,28507604,27512097.63,27274471.44
6,JUN,2015-06-21T00:00:00Z,Estonia,State (FIR),CPF,77099,76982.46,76156.45
6,JUN,2015-06-21T00:00:00Z,Estonia,State (FIR),FTFM,122229,121953.8,120435.52
6,JUN,2015-06-21T00:00:00Z,FAB CE,FAB (FIR),CPF,2810230,2792700.19,2758815.7800000003
6,JUN,2015-06-21T00:00:00Z,FAB CE,FAB (FIR),FTFM,2837683,2801275.01,2747855.79
6,JUN,2015-06-21T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,2110114,2096232.74,2068329.29
6,JUN,2015-06-21T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,2127956,2099410.09,2053752.89
6,JUN,2015-06-21T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,2583755,2567914.5300000003,2535353.73
6,JUN,2015-06-21T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,2609513,2576110.48,2524450.21
6,JUN,2015-06-21T00:00:00Z,FABEC,FAB (FIR),CPF,8569872,8436931.73,8318883.67
6,JUN,2015-06-21T00:00:00Z,FABEC,FAB (FIR),FTFM,8668650,8369262.74,8213283.47
6,JUN,2015-06-21T00:00:00Z,Finland,State (FIR),CPF,110807,110519.03,110011.22
6,JUN,2015-06-21T00:00:00Z,Finland,State (FIR),FTFM,108399,107844.75,106969.19
6,JUN,2015-06-21T00:00:00Z,France,State (FIR),CPF,4686482,4611392.14,4537597.99
6,JUN,2015-06-21T00:00:00Z,France,State (FIR),FTFM,4714148,4553256.86,4462781.33
6,JUN,2015-06-21T00:00:00Z,Georgia,State (FIR),FTFM,115862,115098,111011.67
6,JUN,2015-06-21T00:00:00Z,Germany,State (FIR),CPF,2589588,2569490.9,2527669.04
6,JUN,2015-06-21T00:00:00Z,Germany,State (FIR),FTFM,2617480,2549386.3,2485284.97
6,JUN,2015-06-21T00:00:00Z,Greece,State (FIR),CPF,1269611,1261290.58,1245787.74
6,JUN,2015-06-21T00:00:00Z,Greece,State (FIR),FTFM,1280495,1256757.29,1233087.5
6,JUN,2015-06-21T00:00:00Z,Hungary,State (FIR),CPF,585515,584586.01,576640.76
6,JUN,2015-06-21T00:00:00Z,Hungary,State (FIR),FTFM,588526,586943.41,571838.89
6,JUN,2015-06-21T00:00:00Z,Ireland,State (FIR),CPF,339921,339482.22000000003,336268.03
6,JUN,2015-06-21T00:00:00Z,Ireland,State (FIR),FTFM,133744,132988.07,129606.01000000001
6,JUN,2015-06-21T00:00:00Z,Italy,State (FIR),CPF,2079826,2051779.94,2015651.34
6,JUN,2015-06-21T00:00:00Z,Italy,State (FIR),FTFM,2101136,2042281.51,1995864.92
6,JUN,2015-06-21T00:00:00Z,Latvia,State (FIR),CPF,109555,109424.22,108312.90000000001
6,JUN,2015-06-21T00:00:00Z,Latvia,State (FIR),FTFM,146600,146063.94,144258.49
6,JUN,2015-06-21T00:00:00Z,Lithuania,State (FIR),CPF,110670,110448.48,108819.21
6,JUN,2015-06-21T00:00:00Z,Lithuania,State (FIR),FTFM,109328,109135.85,107042.74
6,JUN,2015-06-21T00:00:00Z,Malta,State (FIR),CPF,116812,116625.47,115595.27
6,JUN,2015-06-21T00:00:00Z,Malta,State (FIR),FTFM,122764,122289.78,120147.23
6,JUN,2015-06-21T00:00:00Z,Moldova,State (FIR),CPF,20622,20580.08,20324.89
6,JUN,2015-06-21T00:00:00Z,Moldova,State (FIR),FTFM,22012,21978.52,21541.66
6,JUN,2015-06-21T00:00:00Z,Morocco,State (FIR),CPF,134837,134734.55,132910.61000000002
6,JUN,2015-06-21T00:00:00Z,Morocco,State (FIR),FTFM,482868,476616.95,470818.18
6,JUN,2015-06-21T00:00:00Z,NEFAB,FAB (FIR),CPF,708670,702369.11,696339.48
6,JUN,2015-06-21T00:00:00Z,NEFAB,FAB (FIR),FTFM,780920,774405.54,765465.59
