YEAR,MONTH_NUM,PERIOD_ID,STATE_NAME,NBR_FLIGHTS_DESCENT,TOT_DIST_LEVEL_NM_DESCENT,AVG_DIST_DESCENT
2016,12,201612,Slovakia,1086,5558.422942276483,5.118253169683686
2016,12,201612,Slovenia,1069,10087.018264722585,9.435938507691848
2016,12,201612,Spain,62475,388936.3379248891,6.2254715954364
2016,12,201612,Sweden,21152,90653.41845227662,4.285808361019129
2016,12,201612,Switzerland,19422,333050.57293510117,17.148108996761465
2016,12,201612,Ukraine,5233,25375.836643576407,4.849194848762929
2016,12,201612,United Kingdom,85794,1498924.712955381,17.471206762190608
2016,12,201612,Western Sahara,222,320.959838841565,1.4457650398268693
2017,1,201701,Albania,905,5308.17948538527,5.8653916965583095
2017,1,201701,Armenia,770,4301.286818954787,5.58608677786336
2017,1,201701,Austria,12318,138470.36524235734,11.241302585026574
2017,1,201701,Belgium,12046,232069.24067709548,19.265253252290844
2017,1,201701,Bosnia and Herzegovina,381,1562.1399187953325,4.10010477374103
2017,1,201701,Bulgaria,2554,24706.975547436377,9.673835374877203
2017,1,201701,Croatia,1981,14509.04325373751,7.32410058240157
2017,1,201701,Cyprus,1880,9388.89793523809,4.99409464640324
2017,1,201701,Czech Republic,5318,70508.4543310656,13.258453240140204
2017,1,201701,Denmark,12773,55746.28168148772,4.364384379667088
2017,1,201701,Estonia,1602,4247.1207519824675,2.6511365493024144
2017,1,201701,Faroe Islands,5,0.0,0.0
2017,1,201701,Finland,9490,27863.253129012544,2.9360646079043775
2017,1,201701,France,65798,1360147.6348963848,20.671565015599025
2017,1,201701,Georgia,100,312.013079072855,3.1201307907285503
2017,1,201701,Germany,78835,1293134.124632104,16.40304591402428
2017,1,201701,Greece,10431,35732.69952301744,3.4256254935305765
2017,1,201701,Guernsey,455,1338.032081921543,2.940729850377018
2017,1,201701,Hungary,3751,48137.835134447,12.833333813502266
2017,1,201701,Ireland,9762,55592.72743665426,5.694809202689434
2017,1,201701,Isle of Man,795,3529.36366321267,4.439451148695182
2017,1,201701,Israel,4091,13209.314675723188,3.228871834691564
2017,1,201701,Italy,49073,421168.80545583356,8.58249557711641
2017,1,201701,Jersey,445,1246.92792841514,2.802085232393573
2017,1,201701,Latvia,2087,2145.19997302473,1.0278869060971394
2017,1,201701,Lithuania,2001,6356.206952136994,3.1765152184592673
2017,1,201701,Luxembourg,2440,30822.5749287036,12.632202839632624
2017,1,201701,Macedonia,564,1440.3238000795868,2.553765602977991
2017,1,201701,Malta,1527,4960.93253558048,3.2488097809957304
2017,1,201701,Moldova,812,1340.55463906395,1.6509293584531404
2017,1,201701,Montenegro,514,2137.462487576322,4.158487329915023
2017,1,201701,Morocco,1813,4736.103825437736,2.612302165161465
2017,1,201701,Netherlands,20642,240603.55711303008,11.656019625667575
2017,1,201701,Norway,27734,85704.5330254454,3.090233396749311
2017,1,201701,Poland,13357,88165.85612093292,6.600722925876538
2017,1,201701,Portugal,12281,61889.45490031701,5.039447512443369
2017,1,201701,Romania,6972,51544.80146246755,7.393115528179511
2017,1,201701,Serbia,2358,24370.856682627273,10.33539299517696
2017,1,201701,Slovakia,977,5613.5822278910955,5.745734112478091
2017,1,201701,Slovenia,1037,8734.497552401215,8.422852027387865
2017,1,201701,Spain,61102,428957.25436837785,7.020347195973582
2017,1,201701,Sweden,20597,83229.14501018688,4.040838229362863
2017,1,201701,Switzerland,19936,356104.2356408469,17.862371370427713
2017,1,201701,Ukraine,5142,24691.406676470255,4.801907171620042
2017,1,201701,United Kingdom,84378,1419084.9333865969,16.818186415731553
2017,1,201701,Western Sahara,199,327.5014838158248,1.6457360995770092
2017,2,201702,Albania,782,4156.91613587965,5.315749534372954
2017,2,201702,Armenia,607,4520.601117671323,7.447448299293777
2017,2,201702,Austria,11809,132429.6399713566,11.21429756722471
2017,2,201702,Belgium,11445,221311.30860120794,19.336942647549844
2017,2,201702,Bosnia and Herzegovina,365,1504.069205017172,4.120737547992252
2017,2,201702,Bulgaria,2355,17142.853565851416,7.279343340064296
2017,2,201702,Croatia,1826,13336.266595971578,7.303541399765376
2017,2,201702,Cyprus,1814,9590.198410712841,5.286768693888005
2017,2,201702,Czech Republic,4932,59381.12249041282,12.039968063749557
2017,2,201702,Denmark,12431,66384.03702109348,5.340200870492597
2017,2,201702,Estonia,1473,2656.8363654650398,1.803690675807902
2017,2,201702,Finland,9201,24912.44804444236,2.7075804852127336
2017,2,201702,France,64063,1337959.695553925,20.885061510605574
2017,2,201702,Georgia,85,364.516128481014,4.288425040953106
2017,2,201702,Germany,77112,1263650.2685854596,16.38720651241648
2017,2,201702,Greece,9550,32424.724586131015,3.3952591189665986
2017,2,201702,Guernsey,463,2178.3146844177045,4.704783335675388
2017,2,201702,Hungary,3483,41047.782496508546,11.785180159778509
2017,2,201702,Ireland,8983,67597.59623914529,7.525058025063486
2017,2,201702,Isle of Man,779,4615.78269370484,5.925266615795687
2017,2,201702,Israel,3729,13224.692201916094,3.546444677370902
2017,2,201702,Italy,45699,392031.55311440374,8.578558679936185
2017,2,201702,Jersey,454,1319.89667854582,2.90726140648859
2017,2,201702,Latvia,1865,1242.88128456962,0.6664242812705737
2017,2,201702,Lithuania,1806,4243.607109848188,2.349727081864999
2017,2,201702,Luxembourg,2343,32662.5001650748,13.940461017957661
2017,2,201702,Macedonia,483,888.346782481926,1.8392272929232423
2017,2,201702,Malta,1421,5044.16064475597,3.5497259991245387
2017,2,201702,Moldova,720,1071.9336940469,1.488796797287361
2017,2,201702,Montenegro,466,1635.791723215886,3.5102826678452486
2017,2,201702,Morocco,1625,5381.881275563569,3.3119269388083503
2017,2,201702,Netherlands,19642,281311.98950972,14.321962606135832
2017,2,201702,Norway,27357,85399.77000958745,3.121678912511878
2017,2,201702,Poland,12319,75618.44299304116,6.138358875967299
2017,2,201702,Portugal,11403,54024.81941346706,4.737772464567839
2017,2,201702,Romania,6473,40393.86946239096,6.240362963446773
2017,2,201702,Serbia,2018,17877.626007249568,8.859081272175207
2017,2,201702,Slovakia,955,6374.442714277763,6.674809124898181
2017,2,201702,Slovenia,1029,7690.104222735936,7.473376309753096
2017,2,201702,Spain,58010,429635.30102497333,7.406228254179854
2017,2,201702,Sweden,20910,83093.09981132392,3.9738450411919617
2017,2,201702,Switzerland,18822,343086.55303785444,18.22795415141082
2017,2,201702,Ukraine,4537,19929.643744048513,4.392692030868088
2017,2,201702,United Kingdom,81917,1538991.7217425255,18.787208048909573
2017,2,201702,Western Sahara,173,259.69232138848287,1.5011116843264907
2017,3,201703,Albania,875,5291.90674810795,6.047893426409086
2017,3,201703,Armenia,816,4222.419105245069,5.174533217212094
2017,3,201703,Austria,13812,160569.17666341874,11.625338594223772
2017,3,201703,Belgium,13484,276244.8873221819,20.486864974946744
2017,3,201703,Bosnia and Herzegovina,475,1312.3479425893365,2.7628377738722874
2017,3,201703,Bulgaria,2663,19892.947986975465,7.470126919630291
2017,3,201703,Croatia,2416,18078.744158964037,7.482923906855976
2017,3,201703,Cyprus,2323,11367.72775149246,4.893554778946388
2017,3,201703,Czech Republic,6097,72747.11026711429,11.931623793195717
2017,3,201703,Denmark,15082,79981.97882763145,5.303141415437704
2017,3,201703,Estonia,1738,4383.726678865202,2.522282323857999
2017,3,201703,Faroe Islands,5,116.090712742981,23.218142548596198
2017,3,201703,Finland,10244,30154.956191212437,2.9436700694272195
2017,3,201703,France,74649,1568285.198719444,21.00879045559142
2017,3,201703,Georgia,179,618.0741182675457,3.4529280350142217
2017,3,201703,Germany,90679,1512571.5235005433,16.680505116956994
2017,3,201703,Greece,11541,37660.78313682983,3.263216630866461
2017,3,201703,Guernsey,542,2027.6656202762952,3.7410804802145665
2017,3,201703,Hungary,4100,45652.187482936126,11.13467987388686
2017,3,201703,Ireland,10737,77739.20594774219,7.240309765087286
2017,3,201703,Isle of Man,804,5680.46657325306,7.0652569319067915
2017,3,201703,Israel,4627,18202.63764618792,3.9340042459883118
2017,3,201703,Italy,54035,468771.3409353926,8.675327860375546
2017,3,201703,Jersey,561,1784.87788256585,3.1816005036824424
2017,3,201703,Latvia,2200,1967.8169064876,0.8944622302216363
2017,3,201703,Lithuania,2115,6213.4874817746895,2.937819140319002
2017,3,201703,Luxembourg,2775,41594.1872257445,14.988896297565585
2017,3,201703,Macedonia,569,1573.8476874916312,2.7659889059606875
2017,3,201703,Malta,1768,6998.88522015328,3.958645486512036
2017,3,201703,Moldova,803,1440.58738540315,1.7940067066041718
2017,3,201703,Montenegro,559,1921.4830700299428,3.437357907030309
2017,3,201703,Morocco,1685,5102.599158137553,3.028248758538607
2017,3,201703,Netherlands,23336,330799.766688118,14.175512799456547
2017,3,201703,Norway,32478,103677.67049083627,3.19224307195136
2017,3,201703,Poland,14445,85907.44450879416,5.947209727157782
2017,3,201703,Portugal,13264,71949.92176996266,5.42445127940008
2017,3,201703,Romania,7660,49225.65510405829,6.4263257316003
2017,3,201703,Serbia,2436,21971.818365622617,9.019629870945245
2017,3,201703,Slovakia,1203,7082.1064753087985,5.887037801586699
2017,3,201703,Slovenia,1279,10789.722794215462,8.436061606110604
2017,3,201703,Spain,69051,487748.9640026021,7.063604640086344
2017,3,201703,Sweden,25345,108560.16829150495,4.283297229887747
2017,3,201703,Switzerland,21356,376663.6027568173,17.637366677131357
2017,3,201703,Ukraine,5184,16229.113485339702,3.130616027264603
2017,3,201703,United Kingdom,94126,1697464.3717961563,18.03395843652292
2017,3,201703,Western Sahara,195,712.8445600638875,3.655613128532756
2017,4,201704,Albania,889,5109.66505068918,5.747654725184679
2017,4,201704,Armenia,859,4505.981991236902,5.245613493872995
2017,4,201704,Austria,13417,146199.0401283933,10.896552144920124
2017,4,201704,Belgium,13678,277850.67418484634,20.313691635096237
2017,4,201704,Bosnia and Herzegovina,636,2781.296033719148,4.373106971256522
2017,4,201704,Bulgaria,2754,21519.841088563666,7.814030896355725
2017,4,201704,Croatia,3529,29753.21647415871,8.43106162486787
2017,4,201704,Cyprus,3228,17506.615645035952,5.4233629631462055
2017,4,201704,Czech Republic,6398,78431.56792434734,12.258763351726687
2017,4,201704,Denmark,14235,67833.7158440096,4.765276841869308
2017,4,201704,Estonia,1744,6382.591287029555,3.6597427104527265
2017,4,201704,Faroe Islands,5,112.850971922246,22.570194384449202
2017,4,201704,Finland,9593,30357.803414528105,3.1645786943112797
2017,4,201704,France,79533,1637901.859569465,20.593990665125986
2017,4,201704,Georgia,155,884.403360559264,5.705828132640413
2017,4,201704,Germany,92224,1548787.765270252,16.7937604665841
2017,4,201704,Greece,15374,49970.9537231605,3.250354736773806
2017,4,201704,Guernsey,574,1707.580384359945,2.9748787183971164
2017,4,201704,Hungary,4440,54664.73919753534,12.311878197643095
2017,4,201704,Ireland,11333,68121.51701523736,6.0108988807233175
2017,4,201704,Isle of Man,671,2512.9574538859,3.745093075835917
2017,4,201704,Israel,5777,23598.152993435357,4.084845593462932
2017,4,201704,Italy,60224,578316.6056113732,9.602759790305745
2017,4,201704,Jersey,681,1700.97301524868,2.497757731642702
2017,4,201704,Latvia,2325,2286.77987491802,0.9835612365238796
2017,4,201704,Lithuania,2287,7850.119701609479,3.4324965901222035
2017,4,201704,Luxembourg,2967,47272.601257705,15.932794491980115
2017,4,201704,Macedonia,639,1959.2846118538876,3.0661731014927818
2017,4,201704,Malta,2122,7383.05633061716,3.4792913904887652
2017,4,201704,Moldova,946,1868.91203268488,1.9755941148888794
2017,4,201704,Montenegro,760,3209.71431520078,4.223308309474711
2017,4,201704,Morocco,1929,6862.348331633359,3.5574641428892475
2017,4,201704,Netherlands,24668,338450.4987841539,13.720224533166608
2017,4,201704,Norway,28551,90533.27299255918,3.170931770955805
2017,4,201704,Poland,14720,104553.92000193546,7.102847826218442
2017,4,201704,Portugal,15874,79355.54070475692,4.999089120874191
2017,4,201704,Romania,7889,50979.8640745173,6.462145275005362
2017,4,201704,Serbia,2590,25604.650405480555,9.88596540752145
2017,4,201704,Slovakia,1080,6791.646032721924,6.288561141409189
2017,4,201704,Slovenia,1278,13240.81567176698,10.360575643010158
2017,4,201704,Spain,79661,584991.5771114865,7.3435128495937345
2017,4,201704,Sweden,23101,91573.15552511936,3.9640342636734065
2017,4,201704,Switzerland,20514,375812.61602861644,18.319811642225623
2017,4,201704,Ukraine,5596,17346.498168639682,3.0998031037597715
2017,4,201704,United Kingdom,96925,1665673.9507804764,17.185183913133624
2017,4,201704,Western Sahara,189,516.554578260715,2.7330930066704493
2017,5,201705,Albania,909,4265.45901428915,4.692474163134379
2017,5,201705,Armenia,908,4868.6155816536375,5.361911433539248
2017,5,201705,Austria,14794,159885.0351146102,10.807424301379626
2017,5,201705,Belgium,15282,335075.5086195196,21.926155517570972
2017,5,201705,Bosnia and Herzegovina,633,3202.718297792886,5.059586568393184
2017,5,201705,Bulgaria,3528,30834.579540897135,8.73996018732912
2017,5,201705,Croatia,5290,52459.025074565034,9.91663990067392
2017,5,201705,Cyprus,3890,20812.45955195044,5.350246671452555
2017,5,201705,Czech Republic,7186,92808.74032163706,12.915215741947824
2017,5,201705,Denmark,15993,70763.04728751676,4.42462622944518
2017,5,201705,Estonia,2025,5223.4986084711145,2.5795054856647477
2017,5,201705,Faroe Islands,10,202.159827213823,20.2159827213823
2017,5,201705,Finland,10257,23730.417304949176,2.3135826562298116
2017,5,201705,France,86262,1813947.1176499217,21.028345246457555
2017,5,201705,Georgia,169,679.559027120194,4.021059332072154
2017,5,201705,Germany,101340,1812842.9985104033,17.88872112206832
2017,5,201705,Greece,22507,84628.34815433591,3.7600901121578136
2017,5,201705,Guernsey,660,2363.6962073852037,3.5813578899775815
2017,5,201705,Hungary,4796,64709.226106277805,13.492332382459926
2017,5,201705,Ireland,12509,103309.19724208015,8.25878945096172
2017,5,201705,Isle of Man,772,3675.22183944091,4.760650051089262
2017,5,201705,Israel,5538,26850.02472947654,4.848325158807609
2017,5,201705,Italy,67948,671016.3085586098,9.87543869662992
2017,5,201705,Jersey,780,3027.16564133834,3.88098159145941
2017,5,201705,Latvia,2602,2989.66913543859,1.1489889067788586
2017,5,201705,Lithuania,2500,8046.333899269177,3.2185335597076707
2017,5,201705,Luxembourg,3193,54417.0874904027,17.04262057325484
2017,5,201705,Macedonia,664,2642.526023616868,3.9797078668928734
2017,5,201705,Malta,2300,8318.67299583919,3.616814346017039
2017,5,201705,Moldova,1129,2428.91383947319,2.151385154537812
2017,5,201705,Montenegro,965,5803.1849421834795,6.01366315252174
2017,5,201705,Morocco,1870,5438.779327227572,2.908438142902445
2017,5,201705,Netherlands,26866,397491.84569104284,14.795348979790175
2017,5,201705,Norway,32725,94392.51460254642,2.8844160306354905
2017,5,201705,Poland,16433,98356.85770143158,5.985325728803723
2017,5,201705,Portugal,17115,88912.53763350927,5.195006580982137
2017,5,201705,Romania,8326,61725.53893760184,7.413588630507068
2017,5,201705,Serbia,2781,32679.744820918117,11.751076886342364
2017,5,201705,Slovakia,1235,8741.460389945034,7.0781055789028615
2017,5,201705,Slovenia,1439,15817.518369457946,10.992021104557294
2017,5,201705,Spain,86490,738980.303054986,8.54411264949689
2017,5,201705,Sweden,26140,100787.0563316016,3.8556639759602755
2017,5,201705,Switzerland,21728,403116.68951185694,18.552866785339514
2017,5,201705,Ukraine,6465,22652.237689371334,3.503826402068265
2017,5,201705,United Kingdom,108342,2107985.1852806914,19.456768245746723
2017,5,201705,Western Sahara,197,683.2127054920195,3.4680847994518755
2017,6,201706,Albania,1023,4289.9816257648,4.1935304259675465
2017,6,201706,Armenia,929,4898.2991792699495,5.272657889418675
2017,6,201706,Austria,14964,171609.03657010017,11.46812594026331
2017,6,201706,Belgium,15165,335187.77550244384,22.102721760794186
2017,6,201706,Bosnia and Herzegovina,686,4338.051533793539,6.3236902824978705
2017,6,201706,Bulgaria,5597,46654.9324292045,8.335703489227175
2017,6,201706,Croatia,6579,79300.7846130826,12.053622832205896
2017,6,201706,Cyprus,4224,22731.39394642492,5.3814853092862025
2017,6,201706,Czech Republic,8188,127593.26625720291,15.58295875149034
2017,6,201706,Denmark,16377,86862.98763570937,5.303962119784416
2017,6,201706,Estonia,2002,7126.323756292267,3.559602275870263
2017,6,201706,Faroe Islands,19,381.655980838724,20.087156886248632
2017,6,201706,Finland,9938,32272.47695507873,3.247381460563366
2017,6,201706,France,87979,1876637.7707028827,21.33051945012881
2017,6,201706,Georgia,236,1115.287640765892,4.725795087991068
2017,6,201706,Germany,100993,1870430.242726089,18.52039490584584
2017,6,201706,Greece,29980,114506.0830474447,3.8194157120561942
2017,6,201706,Guernsey,636,1985.5575583170773,3.1219458464104988
2017,6,201706,Hungary,4941,69117.80910911172,13.988627627830748
2017,6,201706,Ireland,13207,120121.21904052662,9.095269102788416
2017,6,201706,Isle of Man,902,5138.61816106821,5.696915921361652
2017,6,201706,Israel,6114,29456.079760282402,4.817808269591495
2017,6,201706,Italy,72633,757201.8291949697,10.4250386077261
2017,6,201706,Jersey,835,2733.21136716642,3.273307026546611
2017,6,201706,Latvia,2782,3070.521532906157,1.1037101124752542
2017,6,201706,Lithuania,2541,11885.684674847953,4.677561855508836
2017,6,201706,Luxembourg,3197,56953.4444652603,17.814652632236566
2017,6,201706,Macedonia,727,3474.697914070111,4.779501945075806
2017,6,201706,Malta,2289,6373.31658930544,2.784323542728458
2017,6,201706,Moldova,1299,3929.15706940698,3.0247552497359353
2017,6,201706,Montenegro,1605,13584.7337330024,8.464008556387789
2017,6,201706,Morocco,1842,6096.358392389415,3.309640821058314
2017,6,201706,Netherlands,26121,352675.5646408,13.501610376356188
2017,6,201706,Norway,31267,94009.80999723572,3.0066782869234565
2017,6,201706,Poland,17620,120869.09193315801,6.8597668520521005
2017,6,201706,Portugal,17678,100817.05610713131,5.702967310053813
2017,6,201706,Romania,8673,76311.60251643031,8.79875504628506
2017,6,201706,Serbia,3082,32255.849154491294,10.465882269465054
2017,6,201706,Slovakia,1601,15226.989300581528,9.510923985372598
2017,6,201706,Slovenia,1514,19870.99170147483,13.124829393312305
2017,6,201706,Spain,91459,849896.7899092194,9.292653428412944
2017,6,201706,Sweden,24747,105497.93584590842,4.263059596957547
2017,6,201706,Switzerland,21608,420010.0602748611,19.4377110456711
2017,6,201706,Ukraine,7038,25353.82980391044,3.6024196936502473
2017,6,201706,United Kingdom,110134,2147550.158818837,19.499429411615274
2017,6,201706,Western Sahara,187,541.1503383046885,2.8938520764956603
2017,7,201707,Albania,1248,5437.79421523284,4.357206903231442
2017,7,201707,Armenia,1100,5212.978854050181,4.739071685500165
2017,7,201707,Austria,15413,184031.24666845586,11.940001730257306
2017,7,201707,Belgium,15732,351288.73359884665,22.32956608179803
2017,7,201707,Bosnia and Herzegovina,839,6915.585290183218,8.242652312494895
2017,7,201707,Bulgaria,6844,56270.26632097531,8.221839029949637
2017,7,201707,Croatia,8396,109776.95917346941,13.07491176434843
2017,7,201707,Cyprus,4741,25005.64071155728,5.2743388971856735
2017,7,201707,Czech Republic,8435,130362.86541328662,15.454992935777904
2017,7,201707,Denmark,15447,72111.27679868444,4.668303023155593
2017,7,201707,Estonia,2009,6405.378346919678,3.1883416360974004
2017,7,201707,Faroe Islands,21,114.758819294456,5.464705680688381
2017,7,201707,Finland,8862,26929.25145958203,3.0387329563960765
2017,7,201707,France,92076,1967289.3163549004,21.36592940999718
2017,7,201707,Georgia,367,2391.622312940753,6.516682051609681
2017,7,201707,Germany,102841,1874855.2405195702,18.230620477431863
2017,7,201707,Greece,35925,147863.80167107258,4.115902621324219
2017,7,201707,Guernsey,627,2439.058349237703,3.8900452140952204
2017,7,201707,Hungary,5393,77898.79218786024,14.444426513602862
2017,7,201707,Ireland,13608,120047.10541463025,8.821803748870536
2017,7,201707,Isle of Man,779,3719.67501342603,4.774935832382581
2017,7,201707,Israel,7079,35128.637503076316,4.962372863833354
2017,7,201707,Italy,80019,810125.1842550427,10.124160315113194
2017,7,201707,Jersey,853,2279.03065248375,2.6717827110008794
2017,7,201707,Latvia,2810,3628.327625558847,1.2912197955725435
2017,7,201707,Lithuania,2079,9227.558769585818,4.438460206630985
2017,7,201707,Luxembourg,3122,56838.8080417548,18.205896233745932
2017,7,201707,Macedonia,908,3802.881600077801,4.188195594799341
2017,7,201707,Malta,2517,7010.88516162362,2.7854132545187205
2017,7,201707,Moldova,1347,3695.42608113666,2.743449206486013
2017,7,201707,Montenegro,1923,17496.16713070558,9.098370842800614
2017,7,201707,Morocco,2547,11615.99808147013,4.5606588462780255
2017,7,201707,Netherlands,27281,355878.4537116867,13.044919677126451
2017,7,201707,Norway,29584,76260.12498395579,2.5777489515939624
2017,7,201707,Poland,18484,130706.76984039746,7.07134656137186
2017,7,201707,Portugal,19321,113523.3634671148,5.875646367533503
2017,7,201707,Romania,9325,92505.2464790312,9.920133670673586
2017,7,201707,Serbia,3435,34677.07292754215,10.095217737275734
2017,7,201707,Slovakia,1930,20935.48763934942,10.847402921942704
2017,7,201707,Slovenia,1616,20108.99684133702,12.4436861641937
2017,7,201707,Spain,100611,952104.2149760316,9.463221864170235
2017,7,201707,Sweden,21354,79002.1506016989,3.6996417814788285
2017,7,201707,Switzerland,22400,427937.25418301363,19.104341704598824
2017,7,201707,Ukraine,7714,29741.0356631576,3.855462232714234
2017,7,201707,United Kingdom,113676,2265203.2375746006,19.92683800955875
2017,7,201707,Western Sahara,200,338.7209023278143,1.6936045116390717
2017,8,201708,Albania,1318,5843.07860839859,4.433291812138536
2017,8,201708,Armenia,1127,5619.3522642303205,4.986115584942609
2017,8,201708,Austria,14926,171296.98123441086,11.476415733244732
2017,8,201708,Belgium,15307,324777.2046553169,21.217560897322592
2017,8,201708,Bosnia and Herzegovina,858,8573.296274894843,9.99218680057674
2017,8,201708,Bulgaria,6640,46085.67740880135,6.940614067590564
2017,8,201708,Croatia,8267,112506.25048797169,13.60907832199972
2017,8,201708,Cyprus,4750,23431.267272636233,4.932898373186576
2017,8,201708,Czech Republic,8475,127011.14170641528,14.986565393087348
2017,8,201708,Denmark,15981,76029.3719259084,4.757485259114474
2017,8,201708,Estonia,2116,6899.785510953504,3.2607681998835085
2017,8,201708,Faroe Islands,16,2.15982721382284,0.1349892008639275
2017,8,201708,Finland,9966,28992.421008389112,2.9091331535610188
2017,8,201708,France,84193,1677251.2652952631,19.921504938596595
2017,8,201708,Georgia,421,2414.395817251945,5.734906929339537
2017,8,201708,Germany,100081,1824347.5661910998,18.22871040648175
2017,8,201708,Greece,36538,140840.2467926143,3.8546238653624805
2017,8,201708,Guernsey,660,2589.9289241011943,3.924134733486658
2017,8,201708,Hungary,5159,71518.33715500767,13.862829454353106
2017,8,201708,Ireland,13416,107828.86276131844,8.037333241004655
2017,8,201708,Isle of Man,755,2872.07352586902,3.804070895190755
2017,8,201708,Israel,7565,38795.62131350867,5.128304205354748
2017,8,201708,Italy,77152,760537.0506851757,9.857645306475213
2017,8,201708,Jersey,830,3178.98470479002,3.8301020539638793
2017,8,201708,Latvia,2877,3209.01279507031,1.1154024313765416
2017,8,201708,Lithuania,2126,7734.085262130917,3.6378576021311932
2017,8,201708,Luxembourg,2888,56599.4352456744,19.598142398086704
2017,8,201708,Macedonia,1016,5013.997688363834,4.935037094846293
2017,8,201708,Malta,2554,7608.99055555553,2.9792445401548666
2017,8,201708,Moldova,1361,3272.39220535372,2.4044027959983247
2017,8,201708,Montenegro,1861,15341.60233900608,8.243741181626051
2017,8,201708,Morocco,2750,11271.850228478243,4.098854628537543
2017,8,201708,Netherlands,27293,353774.6862799682,12.9621033334543
2017,8,201708,Norway,32859,86223.81834867009,2.624054850989686
2017,8,201708,Poland,18439,121395.46622726235,6.583625263152142
2017,8,201708,Portugal,19380,115314.22741617296,5.950166533342258
2017,8,201708,Romania,9213,76973.7591961422,8.354907109100424
2017,8,201708,Serbia,3443,38052.79791637197,11.052221294328193
2017,8,201708,Slovakia,1990,19308.17873686047,9.702602380331895
2017,8,201708,Slovenia,1646,22917.06316806383,13.922881633088595
2017,8,201708,Spain,99186,937071.6676022495,9.4476203053077
2017,8,201708,Sweden,24066,97011.41570315127,4.031056914449899
2017,8,201708,Switzerland,21881,410337.4149855016,18.753138110027038
2017,8,201708,Ukraine,7687,26242.849644150243,3.4139260627228105
2017,8,201708,United Kingdom,113119,2094608.32642005,18.516856818218425
2017,8,201708,Western Sahara,193,527.8981487674788,2.7352235687434137
2017,9,201709,Albania,1211,5699.49482987399,4.706436688582981
2017,9,201709,Armenia,1050,4878.056798553462,4.645768379574726
2017,9,201709,Austria,15011,168667.64692462116,11.236269863741335
2017,9,201709,Belgium,15179,323954.9990062846,21.34231497505004
2017,9,201709,Bosnia and Herzegovina,752,6874.90303882412,9.14215829630867
2017,9,201709,Bulgaria,5222,45177.52429945095,8.651383435360199
2017,9,201709,Croatia,6452,87118.42224769901,13.502545295675606
2017,9,201709,Cyprus,4337,20890.023213564895,4.816698919429305
2017,9,201709,Czech Republic,8354,126662.08216895838,15.161848476054391
2017,9,201709,Denmark,16262,79552.59650613036,4.891931896822676
2017,9,201709,Estonia,2171,5227.224010053966,2.407749428859496
2017,9,201709,Faroe Islands,10,0.0,0.0
2017,9,201709,Finland,10428,28864.853090611643,2.768014297143426
2017,9,201709,France,86115,1664387.8610661984,19.327502305825913
2017,9,201709,Georgia,379,1887.706950694058,4.9807571258418415
2017,9,201709,Germany,103241,1865319.1986797925,18.06762040933149
2017,9,201709,Greece,30634,117991.3043095493,3.851645371467954
2017,9,201709,Guernsey,659,3158.100057751809,4.792261089152973
2017,9,201709,Hungary,5049,69739.41035837881,13.812519381734761
2017,9,201709,Ireland,12741,129109.21506664336,10.133365910575572
2017,9,201709,Isle of Man,741,4324.53471837163,5.836079242066978
2017,9,201709,Israel,6533,31676.617244408684,4.8487092062465456
2017,9,201709,Italy,72781,761580.7613640758,10.464005184925679
2017,9,201709,Jersey,901,3147.82287805731,3.493699087743962
2017,9,201709,Latvia,2786,3805.5901602860517,1.3659691889038232
2017,9,201709,Lithuania,2532,11149.710212503764,4.403519041273208
2017,9,201709,Luxembourg,3065,59536.155224405,19.424520464732463
2017,9,201709,Macedonia,844,3611.612568280951,4.279161810759421
2017,9,201709,Malta,2430,10532.8744330472,4.334516227591441
2017,9,201709,Moldova,1206,2447.37003063204,2.029328383608657
2017,9,201709,Montenegro,1480,12684.90993315553,8.570885089969952
2017,9,201709,Morocco,2221,7045.767052913574,3.1723399607895426
2017,9,201709,Netherlands,26130,359128.72071560984,13.743923487011475
2017,9,201709,Norway,33024,92902.4343772858,2.813179335552501
2017,9,201709,Poland,18390,125701.23130661553,6.8353034968252055
2017,9,201709,Portugal,18229,94435.67591826298,5.180518729401666
2017,9,201709,Romania,8879,74705.26007057258,8.41370200141599
2017,9,201709,Serbia,3207,36817.18283407638,11.480256574392387
2017,9,201709,Slovakia,1755,16146.027350910586,9.200015584564436
2017,9,201709,Slovenia,1543,18116.247576149242,11.740925195171252
2017,9,201709,Spain,92309,818518.12370624,8.86715405546848
2017,9,201709,Sweden,26193,105686.08305158583,4.034897989981515
2017,9,201709,Switzerland,21971,412924.1286507827,18.794052553401425
2017,9,201709,Ukraine,7571,29073.084920719026,3.8400587664402357
2017,9,201709,United Kingdom,110341,2176443.8160834988,19.724706284005933
2017,9,201709,Western Sahara,207,508.46771260856644,2.4563657613940406
2017,10,201710,Albania,1024,3230.01384789954,3.1543103983393945
2017,10,201710,Armenia,985,5169.335895641541,5.248056746844204
2017,10,201710,Austria,14330,156521.92992464246,10.92267480283618
2017,10,201710,Belgium,14729,303712.44633789314,20.620031661205317
2017,10,201710,Bosnia and Herzegovina,623,3379.3930573523353,5.424386929939543
2017,10,201710,Bulgaria,3066,32024.828670260995,10.445149598910957
2017,10,201710,Croatia,4749,50640.95686315235,10.663499023615993
2017,10,201710,Cyprus,4211,21800.4727590613,5.177029864417312
