YEAR,MONTH_NUM,PERIOD_ID,STATE_NAME,NBR_FLIGHTS_CLIMB,TOT_DIST_LEVEL_NM_CLIMB,AVG_DIST_CLIMB
2015,3,201503,Bulgaria,1971.0,4517.245596720289,2.2918546913852302
2015,3,201503,Croatia,2124.0,4599.755056094337,2.165609725091496
2015,3,201503,Cyprus,206.0,638.842407782734,3.1011767368093883
2015,3,201503,Czech Republic,5028.0,16030.962946307713,3.188337897038129
2015,3,201503,Denmark,14003.0,18185.500858463634,1.2986860571637244
2015,3,201503,Estonia,835.0,863.411994954462,1.0340263412628288
2015,3,201503,Faroe Islands,13.0,158.07192298636,12.15937869125846
2015,3,201503,Finland,10206.0,14422.14906926674,1.4131049450584694
2015,3,201503,France,65597.0,175343.7415654032,2.6730451326341633
2015,3,201503,Germany,78201.0,210271.91707707406,2.688864810898506
2015,3,201503,Greece,10473.0,15319.685245312978,1.4627790743161442
2015,3,201503,Guernsey,172.0,684.4920722025493,3.9796050709450537
2015,3,201503,Hungary,3671.0,12961.298960037078,3.5307270389640637
2015,3,201503,Ireland,9346.0,17404.559545405165,1.8622469019265102
2015,3,201503,Isle of Man,861.0,313.057560128703,0.36359763081150176
2015,3,201503,Italy,51388.0,108124.66027311838,2.10408383811626
2015,3,201503,Jersey,229.0,464.123332273109,2.0267394422406504
2015,3,201503,Latvia,1729.0,1863.16209626648,1.0775951973779525
2015,3,201503,Lithuania,1696.0,1449.837681700382,0.8548571236440932
2015,3,201503,Luxembourg,1982.0,4803.66989276037,2.4236477763674924
2015,3,201503,Macedonia,446.0,609.241268580477,1.3660118129607108
2015,3,201503,Malta,1319.0,2621.42250340842,1.9874317690738592
2015,3,201503,Moldova,720.0,1638.34688370728,2.2754817829267777
2015,3,201503,Montenegro,446.0,790.188538327994,1.7717231801076099
2015,3,201503,Morocco,1778.0,2737.0307280647194,1.5393873611162652
2015,3,201503,Netherlands,20291.0,53045.561190052715,2.614240855061491
2015,3,201503,Norway,30197.0,22229.52922940368,0.7361502543101527
2015,3,201503,Poland,3898.0,8283.074797915997,2.1249550533391477
2015,3,201503,Portugal,10654.0,31402.85140323039,2.9475174960794432
2015,3,201503,Romania,5628.0,14644.417072815268,2.6020641565059113
2015,3,201503,Serbia,2383.0,7179.339561155344,3.012731666452096
2015,3,201503,Slovakia,1000.0,2543.31337566752,2.54331337566752
2015,3,201503,Slovenia,1045.0,3163.639857829394,3.027406562516166
2015,3,201503,Spain,59981.0,180843.400790335,3.015011433459512
2015,3,201503,Sweden,23150.0,24049.6448032561,1.0388615465769373
2015,3,201503,Switzerland,20533.0,70702.84548640702,3.4433762960311216
2015,3,201503,Ukraine,4124.0,4288.205058656449,1.0398169395384211
2015,3,201503,United Kingdom,86877.0,335733.556340836,3.864469955694096
2015,3,201503,Western Sahara,172.0,313.416900299683,1.8221912808121103
2015,4,201504,Albania,865.0,1448.09916677428,1.6741030829760464
2015,4,201504,Austria,13740.0,35736.48998577778,2.600909023710173
2015,4,201504,Belgium,13998.0,76524.64276643663,5.466826887157925
2015,4,201504,Bosnia and Herzegovina,577.0,932.8076115043148,1.616650973144393
2015,4,201504,Bulgaria,2157.0,4910.522575468991,2.276551958956417
2015,4,201504,Croatia,3115.0,9191.285370631747,2.9506534095125994
2015,4,201504,Cyprus,417.0,1326.8558375649404,3.1819084833691615
2015,4,201504,Czech Republic,5625.0,18562.052871807282,3.299920510543517
2015,4,201504,Denmark,14468.0,20173.288440320455,1.3943384324246928
2015,4,201504,Estonia,891.0,1253.3269141568144,1.406651979973978
2015,4,201504,Faroe Islands,8.0,0.0,0.0
2015,4,201504,Finland,9620.0,14175.203734246672,1.4735139016888432
2015,4,201504,France,65755.0,189408.35578036433,2.880516398454328
2015,4,201504,Germany,82436.0,246147.8143364712,2.9859262256352954
2015,4,201504,Greece,14908.0,24676.873404793343,1.6552772608527866
2015,4,201504,Guernsey,195.0,745.660844537608,3.823901766859528
2015,4,201504,Hungary,3969.0,16106.458000760738,4.058064500065694
2015,4,201504,Ireland,10125.0,21608.600574441207,2.1341827727843166
2015,4,201504,Isle of Man,875.0,353.871053952048,0.4044240616594834
2015,4,201504,Italy,58588.0,144739.3044010735,2.4704598962428057
2015,4,201504,Jersey,246.0,923.012523379068,3.752083428370195
2015,4,201504,Latvia,1781.0,2929.12575858093,1.644652306895525
2015,4,201504,Lithuania,1824.0,1392.8806982482129,0.7636407336887132
2015,4,201504,Luxembourg,2147.0,7520.25112161461,3.5026786779760646
2015,4,201504,Macedonia,485.0,1277.8826188183862,2.634809523336879
2015,4,201504,Malta,1838.0,3616.91153751082,1.9678517614313493
2015,4,201504,Moldova,861.0,1896.68355994917,2.202884506328885
2015,4,201504,Montenegro,547.0,1221.525526452219,2.2331362457993036
2015,4,201504,Morocco,2117.0,3080.164631015546,1.4549667600451328
2015,4,201504,Netherlands,22102.0,57927.41674429976,2.62091289224051
2015,4,201504,Norway,30378.0,22928.73708135753,0.7547809955019267
2015,4,201504,Poland,4376.0,9534.131680665836,2.178732102528756
2015,4,201504,Portugal,12710.0,44276.511166094126,3.4835964725487116
2015,4,201504,Romania,5850.0,17778.30860516454,3.0390271119939385
2015,4,201504,Serbia,2514.0,8366.569062561126,3.3279908761181884
2015,4,201504,Slovakia,1042.0,2419.6699565656872,2.322140073479546
2015,4,201504,Slovenia,1201.0,2925.3887507818285,2.435794130542738
2015,4,201504,Spain,69428.0,249402.2095813766,3.5922424609865846
2015,4,201504,Sweden,22701.0,23287.44709918238,1.0258335359315616
2015,4,201504,Switzerland,19888.0,79619.26095368392,4.003381986810334
2015,4,201504,Ukraine,4393.0,4693.989990970283,1.068515818568241
2015,4,201504,United Kingdom,90101.0,364477.4788433198,4.04521014021287
2015,4,201504,Western Sahara,137.0,184.0866798452729,1.343698393031189
2015,5,201505,Albania,899.0,1723.2221969564,1.9168211312084538
2015,5,201505,Austria,14496.0,45962.65321342221,3.170712832051753
2015,5,201505,Belgium,14871.0,88875.50082982348,5.976430692611356
2015,5,201505,Bosnia and Herzegovina,656.0,1772.3996330404361,2.7018287089031037
2015,5,201505,Bulgaria,2728.0,10718.965054130476,3.929239389344016
2015,5,201505,Croatia,4510.0,23064.218932539297,5.114017501671684
2015,5,201505,Cyprus,471.0,1589.4939093360827,3.374721675872787
2015,5,201505,Czech Republic,6468.0,23608.335858806648,3.6500210047629325
2015,5,201505,Denmark,15120.0,23751.42724943957,1.5708615905714
2015,5,201505,Estonia,972.0,1446.8916150252076,1.488571620396304
2015,5,201505,Faroe Islands,12.0,7.73938084953231,0.6449484041276925
2015,5,201505,Finland,10044.0,16028.930876242019,1.5958712541061348
2015,5,201505,France,73222.0,264462.65321278764,3.611792264794565
2015,5,201505,Germany,89681.0,285737.6638752838,3.1861560851828568
2015,5,201505,Greece,21460.0,49854.65689126415,2.3231433779713027
2015,5,201505,Guernsey,288.0,672.9967432776255,2.336794247491755
2015,5,201505,Hungary,4192.0,19871.39588197269,4.74031390314234
2015,5,201505,Ireland,11186.0,26516.478295967194,2.370505837293688
2015,5,201505,Isle of Man,936.0,539.064514978716,0.5759236271140129
2015,5,201505,Italy,62578.0,181582.44637328695,2.9016978230893757
2015,5,201505,Jersey,399.0,1093.86905495911,2.7415264535316037
2015,5,201505,Latvia,2093.0,2606.80431035407,1.2454870092470474
2015,5,201505,Lithuania,2047.0,3167.253744163111,1.547266118301471
2015,5,201505,Luxembourg,2222.0,9570.96128246381,4.307363313440058
2015,5,201505,Macedonia,531.0,2088.5912762825483,3.933316904486908
2015,5,201505,Malta,1983.0,3295.08012315872,1.6616642073417651
2015,5,201505,Moldova,966.0,2299.21205319222,2.380136701027143
2015,5,201505,Montenegro,735.0,2923.5720668612103,3.97764907055947
2015,5,201505,Morocco,2134.0,3996.829694107084,1.8729286289161593
2015,5,201505,Netherlands,24313.0,75958.13515601322,3.1241778125288207
2015,5,201505,Norway,31169.0,23801.697369035774,0.7636336542409372
2015,5,201505,Poland,12608.0,24187.397919293795,1.9184167131419572
2015,5,201505,Portugal,13184.0,38619.840304359124,2.9292961395903463
2015,5,201505,Romania,6051.0,23416.388019403326,3.8698377159813795
2015,5,201505,Serbia,2709.0,10296.724615490308,3.8009319363197887
2015,5,201505,Slovakia,1158.0,3344.5092785978895,2.888177269946364
2015,5,201505,Slovenia,1280.0,4227.601264309398,3.3028134877417172
2015,5,201505,Spain,77163.0,308655.46232599294,4.000044870287481
2015,5,201505,Sweden,23755.0,31561.694703554862,1.3286337488341344
2015,5,201505,Switzerland,21119.0,96678.34239419806,4.577789781438423
2015,5,201505,Ukraine,4819.0,6591.992226982817,1.3679170423288685
2015,5,201505,United Kingdom,99147.0,445597.8001894802,4.4943145046192035
2015,5,201505,Western Sahara,144.0,281.7314614830818,1.9564684825214012
2015,6,201506,Albania,949.0,1938.7480651344,2.042937897928767
2015,6,201506,Austria,15298.0,54204.94939530384,3.54327032261105
2015,6,201506,Belgium,15425.0,101267.94475636362,6.565182804302341
2015,6,201506,Bosnia and Herzegovina,660.0,1637.9522275164659,2.4817457992673724
2015,6,201506,Bulgaria,4351.0,21300.411650792026,4.895520949389112
2015,6,201506,Croatia,5305.0,29720.112910174612,5.60228330069267
2015,6,201506,Cyprus,453.0,1551.719206079866,3.4254287109930814
2015,6,201506,Czech Republic,7181.0,30246.9398114485,4.212079071361718
2015,6,201506,Denmark,15835.0,23204.91281820488,1.4654191864985715
2015,6,201506,Estonia,989.0,1598.4199390846336,1.6161981183868894
2015,6,201506,Faroe Islands,22.0,4.67962562994955,0.21271025590679773
2015,6,201506,Finland,9693.0,16564.83797470525,1.7089485169406013
2015,6,201506,France,82254.0,353434.73962673097,4.296869934917828
2015,6,201506,Germany,92687.0,312611.5240945527,3.3727655884272085
2015,6,201506,Greece,27118.0,74150.50517945428,2.7343648196568435
2015,6,201506,Guernsey,306.0,852.1710251011949,2.7848726310496565
2015,6,201506,Hungary,4440.0,24741.084199759447,5.5723162612070825
2015,6,201506,Ireland,12040.0,33183.85181611332,2.756133871770209
2015,6,201506,Isle of Man,1063.0,607.547517701513,0.5715404682046218
2015,6,201506,Italy,66834.0,218392.28345325042,3.2676823690524346
2015,6,201506,Jersey,509.0,1949.35388643226,3.8297718790417683
2015,6,201506,Latvia,2170.0,3965.74764082272,1.8275334750335115
2015,6,201506,Lithuania,2049.0,3750.038697751437,1.830179940337451
2015,6,201506,Luxembourg,2435.0,10789.1573855327,4.430865456070924
2015,6,201506,Macedonia,599.0,2124.328956378616,3.5464590256738164
2015,6,201506,Malta,2001.0,3148.28012924469,1.573353387928381
2015,6,201506,Moldova,1001.0,2564.23221621371,2.561670545668042
2015,6,201506,Montenegro,1115.0,5294.14368103231,4.748110924692655
2015,6,201506,Morocco,2047.0,2970.9662962096227,1.4513758164189656
2015,6,201506,Netherlands,24007.0,76589.25594717555,3.19028849698736
2015,6,201506,Norway,32985.0,23646.764504817413,0.7168944824865063
2015,6,201506,Poland,15670.0,31386.597044599264,2.002973646751708
2015,6,201506,Portugal,14141.0,47525.05484710573,3.360798730436725
2015,6,201506,Romania,6320.0,34477.623823192545,5.455320225188694
2015,6,201506,Serbia,2977.0,15181.92996680649,5.099741339202717
2015,6,201506,Slovakia,1634.0,6455.91352834829,3.950987471449382
2015,6,201506,Slovenia,1479.0,6136.610663063225,4.149162043991362
2015,6,201506,Spain,80187.0,362482.50548632216,4.520464732267352
2015,6,201506,Sweden,23785.0,31866.59754702084,1.3397770673542502
2015,6,201506,Switzerland,21571.0,112140.48496537925,5.198668813007243
2015,6,201506,Ukraine,5338.0,9181.727001951025,1.7200687527071985
2015,6,201506,United Kingdom,102365.0,472600.02020759846,4.616812584453656
2015,6,201506,Western Sahara,167.0,88.9754533922998,0.5327871460616754
2015,7,201507,Albania,1059.0,2149.22472461531,2.0294851035083195
2015,7,201507,Austria,15395.0,56357.861200213105,3.660789944801111
2015,7,201507,Belgium,15759.0,114858.5544554252,7.288441808200089
2015,7,201507,Bosnia and Herzegovina,748.0,2771.132406169742,3.704722468141366
2015,7,201507,Bulgaria,5466.0,24027.32904381553,4.395779188403866
2015,7,201507,Croatia,6535.0,34502.48952209045,5.279646445614453
2015,7,201507,Cyprus,1037.0,3609.350701024382,3.480569624902972
2015,7,201507,Czech Republic,7547.0,36167.86343146587,4.79234973253821
2015,7,201507,Denmark,14857.0,25307.804626958932,1.7034263059136387
2015,7,201507,Estonia,953.0,1257.964745721147,1.3200049797703537
2015,7,201507,Faroe Islands,21.0,64.0568754499651,3.0503274023792906
2015,7,201507,Finland,8662.0,18320.440661255252,2.11503586484129
2015,7,201507,France,85747.0,362838.26806765614,4.2314981056789875
2015,7,201507,Germany,99476.0,409235.4319140084,4.113911213900924
2015,7,201507,Greece,32573.0,86383.05361225083,2.6519833485479025
2015,7,201507,Guernsey,413.0,773.1023941874249,1.871918629993765
2015,7,201507,Hungary,4795.0,28874.596153023995,6.02181358770052
2015,7,201507,Ireland,12370.0,33907.18929965501,2.7410824009421995
2015,7,201507,Isle of Man,924.0,691.075986648342,0.7479177344679026
2015,7,201507,Italy,73471.0,228556.33825736883,3.1108374495701545
2015,7,201507,Jersey,502.0,1791.44764661446,3.568620809988964
2015,7,201507,Latvia,2212.0,3288.08284464025,1.4864750653889016
2015,7,201507,Lithuania,2065.0,3498.9565080161387,1.6944099312426821
2015,7,201507,Luxembourg,2576.0,13949.1383997022,5.415038198642159
2015,7,201507,Macedonia,766.0,3408.8460487138377,4.450190664117281
2015,7,201507,Malta,2229.0,3022.74887241483,1.3561008848877658
2015,7,201507,Moldova,1105.0,3867.79682274098,3.5002686178651405
2015,7,201507,Montenegro,1410.0,6636.04921517595,4.70641788310351
2015,7,201507,Morocco,2762.0,4185.360387018716,1.5153368526497886
2015,7,201507,Netherlands,24943.0,83990.26224237001,3.3672879061207555
2015,7,201507,Norway,29444.0,24065.284813617967,0.8173238966722581
2015,7,201507,Poland,16058.0,38724.034921099155,2.4115104571614867
2015,7,201507,Portugal,15657.0,52613.01219078424,3.3603507818090463
2015,7,201507,Romania,6728.0,33393.729710501815,4.963396211430116
2015,7,201507,Serbia,3246.0,13762.936002505272,4.239967961338654
2015,7,201507,Slovakia,1858.0,7964.72130807982,4.2867176039180945
2015,7,201507,Slovenia,1600.0,6405.650448112001,4.003531530070001
2015,7,201507,Spain,89233.0,373189.79041528964,4.182194820473251
2015,7,201507,Sweden,19281.0,28380.130855849708,1.471922143864411
2015,7,201507,Switzerland,22382.0,115393.80266750736,5.1556519822852005
2015,7,201507,Ukraine,5836.0,10357.761142429566,1.7748048564821053
2015,7,201507,United Kingdom,106270.0,497462.4593422506,4.6811184656276525
2015,7,201507,Western Sahara,196.0,359.74201528675195,1.835418445340571
2015,8,201508,Albania,1097.0,2644.3319516088,2.410512262177575
2015,8,201508,Austria,15073.0,53021.28754166663,3.517633353789334
2015,8,201508,Belgium,14847.0,113051.82427269468,7.614455733326239
2015,8,201508,Bosnia and Herzegovina,750.0,1664.0363356530652,2.218715114204087
2015,8,201508,Bulgaria,5630.0,24123.77210215276,4.284861829867276
2015,8,201508,Croatia,6567.0,31353.626566316525,4.774421587683345
2015,8,201508,Cyprus,886.0,3360.283297646638,3.792644805470246
2015,8,201508,Czech Republic,7364.0,32730.466425797415,4.44465866727287
2015,8,201508,Denmark,15221.0,23038.987542598392,1.513631663004953
2015,8,201508,Estonia,987.0,1993.648016030443,2.019906804488797
2015,8,201508,Faroe Islands,19.0,22.378209743221,1.1778005128011053
2015,8,201508,Finland,9655.0,15190.823912247302,1.5733634295439982
2015,8,201508,France,80372.0,336251.2870626631,4.1836869439937185
2015,8,201508,Germany,95676.0,365706.8490362698,3.8223467644578557
2015,8,201508,Greece,33559.0,91476.63329474749,2.7258450280028454
2015,8,201508,Guernsey,425.0,800.741548810428,1.8840977619068893
2015,8,201508,Hungary,4556.0,24813.29412336254,5.446289315926808
2015,8,201508,Ireland,11701.0,30002.419856241504,2.5640902364106917
2015,8,201508,Isle of Man,899.0,521.007643267364,0.5795413162039643
2015,8,201508,Italy,72115.0,230321.02831654152,3.193801959599827
2015,8,201508,Jersey,527.0,1867.68188216926,3.5439883912130172
2015,8,201508,Latvia,2300.0,3722.39365448528,1.6184320236892522
2015,8,201508,Lithuania,2184.0,3675.232814209555,1.6827989076051075
2015,8,201508,Luxembourg,2426.0,12184.2401824782,5.022357865819538
2015,8,201508,Macedonia,775.0,2989.052627669063,3.8568421002181457
2015,8,201508,Malta,2291.0,2695.27179914529,1.1764608464187212
2015,8,201508,Moldova,1095.0,3132.45387719924,2.860688472328073
2015,8,201508,Montenegro,1509.0,7686.77896941948,5.093955579469503
2015,8,201508,Morocco,3394.0,6111.7429293042,1.80074924257637
2015,8,201508,Netherlands,24712.0,85171.30747235793,3.4465566312867404
2015,8,201508,Norway,31612.0,26112.933438664768,0.8260449651608492
2015,8,201508,Poland,15624.0,33122.7703684284,2.119992983130338
2015,8,201508,Portugal,15919.0,51660.202854599454,3.2451914601796252
2015,8,201508,Romania,6598.0,32127.940108013212,4.869345272508823
2015,8,201508,Serbia,3254.0,14153.76713958759,4.349651856050273
2015,8,201508,Slovakia,1720.0,6141.85631073649,3.570846692288657
2015,8,201508,Slovenia,1538.0,5802.441822139686,3.7727190000908233
2015,8,201508,Spain,89485.0,371179.7581338636,4.147955055415585
2015,8,201508,Sweden,22090.0,31732.9747124353,1.4365312228354596
2015,8,201508,Switzerland,22158.0,113103.61318956078,5.104414351004639
2015,8,201508,Ukraine,5751.0,8556.887811147331,1.487895637479974
2015,8,201508,United Kingdom,103980.0,497004.8374996815,4.779811862855179
2015,8,201508,Western Sahara,178.0,252.285388597484,1.41733364380609
2015,9,201509,Albania,966.0,1532.95720479341,1.5869122202830332
2015,9,201509,Austria,15010.0,49125.39448793973,3.272844402927364
2015,9,201509,Belgium,15238.0,102000.27712673564,6.693810022754668
2015,9,201509,Bosnia and Herzegovina,666.0,1713.1340221026999,2.5722733064605103
2015,9,201509,Bulgaria,3947.0,14238.574139891165,3.6074421433724764
2015,9,201509,Croatia,5217.0,21257.393591470685,4.074639369651272
2015,9,201509,Cyprus,739.0,2607.5445559948867,3.5284770717116194
2015,9,201509,Czech Republic,7368.0,31158.73360930462,4.228926928515828
2015,9,201509,Denmark,15930.0,27037.59380351389,1.6972751916832323
2015,9,201509,Estonia,1008.0,2041.8959977649536,2.0256904739731683
2015,9,201509,Faroe Islands,20.0,20.7523398128148,1.03761699064074
2015,9,201509,Finland,10508.0,17751.254543076528,1.689308578518893
2015,9,201509,France,83048.0,363071.98889627244,4.37183302302611
2015,9,201509,Germany,99857.0,401091.4542308171,4.01665836376836
2015,9,201509,Greece,27169.0,66076.5930366083,2.432058339895039
2015,9,201509,Guernsey,314.0,923.0603435964064,2.939682622918492
2015,9,201509,Hungary,4567.0,22127.335141996122,4.845048202758074
2015,9,201509,Ireland,11331.0,24960.92966553014,2.2028885063569095
2015,9,201509,Isle of Man,917.0,314.23843628395,0.34268095559863687
2015,9,201509,Italy,67474.0,194488.92044715138,2.882427608369911
2015,9,201509,Jersey,445.0,1368.48604140578,3.075249531248944
2015,9,201509,Latvia,2155.0,4046.55794300887,1.87775310580458
2015,9,201509,Lithuania,2095.0,3369.78182945202,1.6084877467551406
2015,9,201509,Luxembourg,2668.0,12166.5022716706,4.5601582727401055
2015,9,201509,Macedonia,663.0,2266.6043982358433,3.4187094996015737
2015,9,201509,Malta,2043.0,3084.68452623348,1.509879846418737
2015,9,201509,Moldova,998.0,2459.85950850299,2.4647890866763427
2015,9,201509,Montenegro,1022.0,4361.02887494466,4.267151541041741
2015,9,201509,Morocco,2647.0,3926.0057387697843,1.4831906833282147
2015,9,201509,Netherlands,24030.0,78711.28559825488,3.2755424718374897
2015,9,201509,Norway,33389.0,26831.778623237024,0.8036113277797186
2015,9,201509,Poland,15297.0,29942.050534716247,1.9573805670861115
2015,9,201509,Portugal,14275.0,43898.86735436038,3.075227135156594
2015,9,201509,Romania,6356.0,25016.572288294963,3.9358987237720204
2015,9,201509,Serbia,2903.0,11624.576520452396,4.004332249553013
2015,9,201509,Slovakia,1596.0,6036.071263361171,3.781999538446849
2015,9,201509,Slovenia,1506.0,5074.813804126633,3.3697302816245904
2015,9,201509,Spain,79922.0,310162.311401312,3.880812684884162
2015,9,201509,Sweden,25198.0,32481.665833218198,1.2890572995165568
2015,9,201509,Switzerland,21810.0,105355.88906272125,4.830623065691025
2015,9,201509,Ukraine,5510.0,8510.371402141653,1.544532014907741
2015,9,201509,United Kingdom,102606.0,477371.12018957513,4.652467888715817
2015,9,201509,Western Sahara,185.0,67.30269370658189,0.3637983443599021
2015,10,201510,Albania,895.0,1007.1201470515,1.1252739073201117
2015,10,201510,Austria,14165.0,37080.07184592555,2.6177248038069574
2015,10,201510,Belgium,14649.0,85464.4174595344,5.834146867331175
2015,10,201510,Bosnia and Herzegovina,641.0,1932.9064812774627,3.015454728982001
2015,10,201510,Bulgaria,2334.0,6408.708872659312,2.7458050011393795
2015,10,201510,Croatia,3642.0,14147.124417678631,3.884438335441689
2015,10,201510,Cyprus,537.0,2410.9989833564473,4.489756021147946
2015,10,201510,Czech Republic,6210.0,22825.195724439,3.6755548670594202
2015,10,201510,Denmark,15593.0,18107.36222075954,1.1612494209427011
