YEAR,Country_code,DIST_FLOWN_KM,DIST_DIRECT_KM,HFE_EFF,Year,Country_Code,Pollutant_name,Emissions
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,HCB,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,Hg,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,Indeno,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,NH3,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,NMVOC,0.03462
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,NOx,0.587723
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,Ni,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,PCB,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,PM10,0.008522
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,PM2.5,0.008522
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,Pb,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,SOx,0.047122
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,Se,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,TSP,0.008522
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,Zn,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,benzo(a),0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,benzo(b),0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,benzo(k),0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,dioxin,0.0
2014,EE,125.965264,125.66302298000001,1.0024051706924804,2014,EE,total PAH,0.0
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,As,0.0004230549865629
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,BC,0.2968003573487048
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,CO,15.44295273490137
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,Cd,0.0002208511243657
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,Cr,0.0514142189444269
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,Cu,0.0312177441023068
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,HCB,0.0
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,Hg,0.0097538691899341
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,Indeno,0.0133895990058016
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,NH3,0.0
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,NMVOC,1.88209879773691
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,NOx,64.42959495985173
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,Ni,0.0004288870298786
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,PCB,0.0
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,PM10,0.6185327211050416
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,PM2.5,0.6185327211050416
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,Pb,2.2174430004994505
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,SOx,3.571605683960318
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,Se,0.0004227633843971
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,TSP,0.6185327211050416
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,Zn,0.0808611327272526
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,benzo(a),6.520586427253945e-05
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,benzo(b),0.0001195440841342
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,benzo(k),4.075366526169335e-05
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,dioxin,0.0
2014,ES,2706.213354,2648.04378714,1.021966995841419,2014,ES,total PAH,0.01361510261947
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,As,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,BC,0.0606023629240437
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,CO,3.513731362615174
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,Cd,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,Cr,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,Cu,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,HCB,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,Hg,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,Indeno,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,NH3,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,NMVOC,0.3297523360375381
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,NOx,8.755405934821603
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,Ni,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,PCB,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,PM10,0.1212047258480879
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,PM2.5,0.1212047258480879
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,Pb,0.4404146402899028
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,SOx,0.556634467318485
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,Se,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,TSP,0.1212047258480879
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,Zn,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,benzo(a),0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,benzo(b),0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,benzo(k),0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,dioxin,0.0
2014,FI,170.67087,169.51676609999998,1.0068081991330533,2014,FI,total PAH,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,As,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,BC,0.266267846964998
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,CO,20.94370441812709
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,Cd,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,Cr,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,Cu,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,HCB,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,Hg,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,Indeno,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,NH3,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,NMVOC,2.139543161721265
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,NOx,98.03734978566102
